state	N_v	L_v	F_hat	R_star	eligible_relobstq	variant
primary::APC+KRAS+PIK3CA+TCF7L2+TP53	14	0.0011029701410226	0.0038597343151158246	0.26111788375969613	True	full_mhn
primary::APC+KRAS+PIK3CA+SOX9+TP53	21	0.0016544552115339	0.00380080764488712	0.39774927478483635	True	full_mhn
unknown::PIK3CA	1	7.878358150161507e-05	0.003756738649303617	0.01916262539540397	False	full_mhn
primary::APC+TCF7L2+TP53	69	0.0054360671236114	0.003677410110325057	1.3507439085275716	True	full_mhn
metastatic::APC+KRAS+PIK3CA	73	0.0057512014496178	0.0036532884674365306	1.4384835071991466	True	full_mhn
metastatic::APC+NRAS+TP53	46	0.0036240447490742	0.003619109692743421	0.9150020727689102	True	full_mhn
metastatic::TP53	265	0.0208776490979279	0.0036111394966095623	5.282841748606556	True	full_mhn
unknown::BRAF	1	7.878358150161507e-05	0.0035913970796251694	0.02004483877668918	False	full_mhn
primary::KRAS+SMAD4+TP53	53	0.0041755298195855	0.003589125546300787	1.0630488260495936	True	full_mhn
metastatic::APC+SMAD4+TP53	56	0.0044118805640904	0.0034842159468804106	1.1570415514709476	True	full_mhn
metastatic::APC+FBXW7+TP53	31	0.00244229102655	0.003368902713924703	0.6624288168084227	True	full_mhn
metastatic::APC+KRAS+PIK3CA+SMAD4+TP53	11	0.0008666193965177	0.0033637197107639944	0.23541757279500125	True	full_mhn
metastatic::APC+ARID1A+KRAS+TP53	16	0.0012605373040258	0.0032471892248104824	0.3547140395366803	True	full_mhn
metastatic::APC+SOX9+TP53	42	0.0033089104230678	0.0032125019917531614	0.9411782393651718	True	full_mhn
metastatic::APC+FBXW7+KRAS+PIK3CA+TP53	15	0.0011817537225242	0.0031702531145943167	0.34061464261366997	True	full_mhn
primary::KRAS+PIK3CA+TP53	49	0.0038603954935791	0.003048383490017836	1.1571574928612902	True	full_mhn
primary::APC	122	0.009611596943197	0.0030347296031764436	2.894048614593533	True	full_mhn
primary::APC+KRAS+SMAD4+SOX9+TP53	13	0.0010241865595209	0.002942388277343064	0.3180602260832707	True	full_mhn
primary::APC+FBXW7+KRAS+SMAD4+TP53	17	0.0013393208855274	0.002870773892987245	0.4263005823811666	True	full_mhn
metastatic::KRAS+SMAD4+TP53	41	0.0032301268415662	0.002860626139697981	1.031783899350151	True	full_mhn
primary::APC+KRAS+PIK3CA+SOX9	26	0.0020483731190419	0.0028406565455295577	0.6589016769225035	True	full_mhn
primary::APC+CTNNB1+KRAS+TP53	21	0.0016544552115339	0.002822967772783676	0.535524528047308	True	full_mhn
metastatic::BRAF+TP53	62	0.0048845820531001	0.0027480188161514048	1.6241942926021413	True	full_mhn
metastatic::APC+KRAS	120	0.0094540297801938	0.0027270310172570955	3.167795671508571	True	full_mhn
primary::APC+FBXW7+KRAS+PIK3CA	35	0.0027574253525565	0.0026397543609709972	0.9544881059940029	True	full_mhn
metastatic::KRAS+PIK3CA+TP53	33	0.0025998581895532	0.0026337031611410253	0.9020136454509929	True	full_mhn
primary::APC+KRAS+PIK3CA+SMAD4	31	0.00244229102655	0.002566620688486505	0.8694928115134668	True	full_mhn
metastatic::APC+ARID1A+TP53	32	0.0025210746080516	0.0025588522823406824	0.9002658066087901	True	full_mhn
primary::SMAD4+TP53	48	0.0037816119120775	0.0025414407538313206	1.3596503541201386	True	full_mhn
primary::BRAF+RNF43+TP53	39	0.0030725596785629	0.002531083440359602	1.1092364626255644	True	full_mhn
primary::APC+KRAS+PTEN+TP53	19	0.0014968880485306	0.002378678445057916	0.5750211997281826	True	full_mhn
primary::APC+KRAS+SOX9	26	0.0020483731190419	0.0023593229830477496	0.7933264647208352	True	full_mhn
primary::APC+FBXW7+KRAS+SOX9+TP53	14	0.0011029701410226	0.0023395656346905306	0.43078323647943867	True	full_mhn
metastatic::APC	48	0.0037816119120775	0.0023315605487818918	1.4820420694650212	True	full_mhn
metastatic::APC+TCF7L2+TP53	42	0.0033089104230678	0.0022540797047298088	1.3413620475845545	True	full_mhn
primary::APC+KRAS+PIK3CA+TCF7L2	16	0.0012605373040258	0.002160110870301114	0.5332243000718923	True	full_mhn
metastatic::APC+KRAS+SMAD4+SOX9+TP53	5	0.000393917907508	0.0021492855765767923	0.16747187115393425	True	full_mhn
primary::APC+KRAS+SMAD4	44	0.003466477586071	0.002146665268877766	1.4755513888782803	True	full_mhn
metastatic::APC+BRAF+TP53	25	0.0019695895375403	0.0021237895362298392	0.8474118339204598	True	full_mhn
primary::APC+KRAS+SMAD4+TCF7L2+TP53	8	0.0006302686520129	0.002065659918492101	0.27880281661040046	True	full_mhn
primary::PIK3CA+TP53	37	0.0029149925155597	0.002039889830006818	1.3057529145389333	True	full_mhn
metastatic::APC+KRAS+PIK3CA+SOX9+TP53	4	0.0003151343260064	0.0019986776011607036	0.14407321198049164	False	full_mhn
primary::BRAF+SMAD4+TP53	43	0.0033876940045694	0.0019356401338288683	1.599225955931315	True	full_mhn
metastatic::APC+KRAS+PIK3CA+TCF7L2+TP53	3	0.0002363507445048	0.0019331763730193073	0.11171610065953191	False	full_mhn
metastatic::APC+CTNNB1+KRAS+TP53	11	0.0008666193965177	0.0019023810544250082	0.41625663157651044	True	full_mhn
primary::APC+ARID1A+KRAS+PIK3CA+TP53	10	0.0007878358150161	0.0018498082730189064	0.389169928988345	True	full_mhn
primary::APC+FBXW7+PIK3CA+TP53	15	0.0011817537225242	0.0018198788776962252	0.5933552197367297	True	full_mhn
primary::KRAS+PIK3CA	60	0.0047270148900969	0.0018149128123601701	2.379915165101126	True	full_mhn
primary::APC+FBXW7+KRAS+TCF7L2+TP53	7	0.0005514850705113	0.0018064818646403521	0.2789526082902543	True	full_mhn
primary::APC+NRAS+PIK3CA+TP53	8	0.0006302686520129	0.001776163736343754	0.3242447706847595	True	full_mhn
metastatic::SMAD4+TP53	27	0.0021271567005436	0.0017550505533034102	1.107490797212369	True	full_mhn
primary::KRAS	108	0.0085086268021744	0.0017034643530992955	4.564116256042761	True	full_mhn
primary::APC+FBXW7+KRAS	25	0.0019695895375403	0.0017004969780049608	1.0583520046346242	True	full_mhn
primary::APC+BRAF+SMAD4+TP53	10	0.0007878358150161	0.001658745583228351	0.43399648595108925	True	full_mhn
primary::APC+CTNNB1+TP53	18	0.001418104467029	0.0016445280138830125	0.78794739075806	True	full_mhn
primary::APC+BRAF+PIK3CA+TP53	24	0.0018908059560387	0.0016437902419603795	1.0510680535670247	True	full_mhn
metastatic::APC+KRAS+PTEN+TP53	14	0.0011029701410226	0.001639429201019784	0.6147539980727267	True	full_mhn
primary::APC+KRAS+TCF7L2	23	0.0018120223745371	0.0016353217898919259	1.0124896793392433	True	full_mhn
primary::APC+KRAS+NRAS+TP53	7	0.0005514850705113	0.001612933215669394	0.3124263441545274	True	full_mhn
primary::BRAF+PIK3CA+TP53	26	0.0020483731190419	0.0015549511254929753	1.203712020383985	True	full_mhn
primary::APC+FBXW7+KRAS+PIK3CA+SMAD4+TP53	7	0.0005514850705113	0.0015518612629754353	0.3247215714106501	True	full_mhn
primary::APC+FBXW7+KRAS+PIK3CA+SOX9+TP53	4	0.0003151343260064	0.0015392136515958318	0.18707987768373277	False	full_mhn
primary::FBXW7+KRAS+TP53	29	0.0022847238635468	0.0015336069368685058	1.3612877178056138	True	full_mhn
primary::APC+CTNNB1+KRAS+PIK3CA+TP53	10	0.0007878358150161	0.0015055477232525873	0.47815804377730525	True	full_mhn
metastatic::APC+KRAS+PIK3CA+SMAD4	16	0.0012605373040258	0.0014950240494429154	0.7704381792961678	True	full_mhn
metastatic::APC+KRAS+PIK3CA+SOX9	7	0.0005514850705113	0.0014861776380405236	0.3390730791608153	True	full_mhn
primary::KRAS+PIK3CA+SMAD4+TP53	7	0.0005514850705113	0.0014041788887224375	0.35887366769132306	True	full_mhn
metastatic::APC+FBXW7+KRAS+PIK3CA	5	0.000393917907508	0.0013930794604089165	0.25838072220009106	True	full_mhn
primary::APC+KRAS+PIK3CA+PTEN+TP53	7	0.0005514850705113	0.001392586183408735	0.36186114288027127	True	full_mhn
primary::FBXW7+TP53	31	0.00244229102655	0.0013748098849430397	1.6232486121959082	True	full_mhn
primary::CTNNB1+KRAS+TP53	13	0.0010241865595209	0.0013569070828734382	0.6896984267803042	True	full_mhn
primary::APC+PTEN+TP53	14	0.0011029701410226	0.0013536018551158755	0.7445658056282727	True	full_mhn
metastatic::APC+KRAS+PIK3CA+TCF7L2	6	0.0004727014890096	0.0013340733682081077	0.32377068814553367	True	full_mhn
primary::APC+FBXW7+KRAS+PIK3CA+SOX9	11	0.0008666193965177	0.0013291717497516493	0.5957685526030565	True	full_mhn
primary::APC+ARID1A+KRAS+PIK3CA	13	0.0010241865595209	0.0013267369641131086	0.7053822314770403	True	full_mhn
primary::BRAF+RNF43+SMAD4+TP53	8	0.0006302686520129	0.001323913061936361	0.4350072673475044	True	full_mhn
metastatic::PIK3CA+TP53	27	0.0021271567005436	0.0013232223409375436	1.4689159001709458	True	full_mhn
metastatic::KRAS	65	0.0051209327976049	0.0013087591981128677	3.5753585597296924	True	full_mhn
primary::APC+RNF43+TP53	7	0.0005514850705113	0.0013074257077584385	0.3854313288117592	True	full_mhn
primary::APC+KRAS+PIK3CA+SMAD4+SOX9	7	0.0005514850705113	0.001304065129848225	0.3864245859573333	True	full_mhn
metastatic::APC+FBXW7+KRAS+SOX9+TP53	4	0.0003151343260064	0.001278926377220972	0.22515440040990925	False	full_mhn
metastatic::APC+KRAS+SMAD4+TCF7L2+TP53	7	0.0005514850705113	0.0012659735044403386	0.3980516385879209	True	full_mhn
metastatic::BRAF+RNF43+TP53	21	0.0016544552115339	0.0012490757584959675	1.2103096815827235	True	full_mhn
metastatic::APC+KRAS+SOX9	12	0.0009454029780193	0.0012308737334139053	0.7018329186963367	True	full_mhn
metastatic::APC+KRAS+NRAS+TP53	1	7.878358150161507e-05	0.001222243361262025	0.05889905209300755	False	full_mhn
primary::APC+ARID1A+KRAS+SMAD4+TP53	7	0.0005514850705113	0.0012077322943814012	0.4172471251919967	True	full_mhn
primary::APC+KRAS+RNF43+TP53	6	0.0004727014890096	0.0012031808533703463	0.35899328950939896	True	full_mhn
primary::APC+KRAS+TGFBR2+TP53	2	0.0001575671630032	0.0011935685234858297	0.1206281398802832	False	full_mhn
primary::APC+PIK3CA+TCF7L2+TP53	16	0.0012605373040258	0.0011900736967785789	0.9678590574493364	True	full_mhn
primary::APC+KRAS+PIK3CA+SMAD4+SOX9+TP53	4	0.0003151343260064	0.0011733160882614522	0.24542056867047193	False	full_mhn
primary::APC+KRAS+SOX9+TCF7L2+TP53	5	0.000393917907508	0.0011561006605840583	0.31134389009670044	True	full_mhn
metastatic::APC+KRAS+SMAD4	25	0.0019695895375403	0.0011539774206542745	1.5595837083407085	True	full_mhn
primary::BRAF+FBXW7+TP53	11	0.0008666193965177	0.0011348548018763778	0.6977797759670246	True	full_mhn
primary::APC+FBXW7+NRAS+TP53	8	0.0006302686520129	0.0011164609761599381	0.5158369307081557	True	full_mhn
primary::APC+KRAS+PIK3CA+PTEN	8	0.0006302686520129	0.0011153355417005614	0.5163574383356923	True	full_mhn
metastatic::KRAS+PIK3CA	29	0.0022847238635468	0.001110006738129002	1.8807816339025392	True	full_mhn
primary::APC+ARID1A+KRAS	7	0.0005514850705113	0.0011030934595085357	0.45682695645490295	True	full_mhn
primary::APC+PIK3CA+SOX9+TP53	4	0.0003151343260064	0.001098028691686559	0.26224806671692236	False	full_mhn
primary::APC+FBXW7+SOX9+TP53	8	0.0006302686520129	0.0010806051730504994	0.5329530318227933	True	full_mhn
metastatic::APC+NRAS+PIK3CA+TP53	7	0.0005514850705113	0.0010713165813313415	0.4703771383364675	True	full_mhn
metastatic::APC+FBXW7+KRAS+TCF7L2+TP53	2	0.0001575671630032	0.001060643303409726	0.13574587265085047	False	full_mhn
primary::APC+ARID1A+FBXW7+KRAS+TP53	4	0.0003151343260064	0.0010590122256749074	0.27190989358157397	False	full_mhn
primary::RNF43+TP53	20	0.0015756716300323	0.0010482241597905113	1.373541617470707	True	full_mhn
primary::APC+NRAS+SOX9+TP53	7	0.0005514850705113	0.001039953380164088	0.4845629019306107	True	full_mhn
primary::APC+NRAS+SMAD4+TP53	9	0.0007090522335145	0.0010267977471885518	0.6309916245149637	True	full_mhn
primary::APC+BRAF	15	0.0011817537225242	0.001024341827957103	1.0541741061794059	True	full_mhn
primary::BRAF+PTEN+TP53	17	0.0013393208855274	0.0010222848055395646	1.1971346684042181	True	full_mhn
primary::APC+CTNNB1+KRAS+PIK3CA	3	0.0002363507445048	0.0010152419528453621	0.21272458803989214	False	full_mhn
metastatic::BRAF+SMAD4+TP53	18	0.001418104467029	0.001009188222914231	1.2840038435344738	True	full_mhn
primary::APC+PIK3CA+SMAD4+TP53	6	0.0004727014890096	0.0010063634148114382	0.4292026578061448	True	full_mhn
primary::KRAS+PTEN+TP53	10	0.0007878358150161	0.0009985021399245614	0.7209696655987239	True	full_mhn
primary::APC+BRAF+FBXW7+TP53	8	0.0006302686520129	0.0009975505995675883	0.5773259054587582	True	full_mhn
primary::APC+ARID1A+TCF7L2+TP53	5	0.000393917907508	0.0009885140518363532	0.3641272233694162	True	full_mhn
primary::APC+FBXW7+KRAS+PIK3CA+TCF7L2+TP53	1	7.878358150161507e-05	0.0009849024445899475	0.07309249335966769	False	full_mhn
metastatic::FBXW7+KRAS+TP53	8	0.0006302686520129	0.0009784436203865575	0.588599885701624	True	full_mhn
primary::APC+ARID1A+FBXW7+TP53	7	0.0005514850705113	0.0009671552931910524	0.5210361058623082	True	full_mhn
primary::BRAF+KRAS+TP53	7	0.0005514850705113	0.0009548777108687729	0.5277354597199712	True	full_mhn
metastatic::APC+FBXW7+KRAS	12	0.0009454029780193	0.0009547854730226556	0.9047767577891245	True	full_mhn
primary::APC+ARID1A+SOX9+TP53	8	0.0006302686520129	0.0009439389441334185	0.6101155235545559	True	full_mhn
metastatic::APC+NRAS+SMAD4+TP53	12	0.0009454029780193	0.0009353446806530732	0.9235822071961982	True	full_mhn
primary::APC+FBXW7+TCF7L2+TP53	6	0.0004727014890096	0.0009334867373502077	0.46271021862454675	True	full_mhn
metastatic::APC+ARID1A+KRAS+PIK3CA+TP53	4	0.0003151343260064	0.0009295592279860071	0.3097768198922314	False	full_mhn
metastatic::APC+KRAS+TCF7L2	14	0.0011029701410226	0.0009288753059163498	1.085017169683039	True	full_mhn
primary::ARID1A+BRAF+RNF43+TP53	4	0.0003151343260064	0.0009067496860179967	0.3175693424320361	False	full_mhn
primary::APC+BRAF+KRAS+TP53	4	0.0003151343260064	0.0009044336407507521	0.31838256403128795	False	full_mhn
primary::APC+ARID1A+KRAS+SOX9+TP53	6	0.0004727014890096	0.0009000736429429848	0.4798872355521395	True	full_mhn
metastatic::APC+CTNNB1+TP53	10	0.0007878358150161	0.0008997548458696222	0.8000954450499399	True	full_mhn
primary::APC+FBXW7+KRAS+PIK3CA+TCF7L2	5	0.000393917907508	0.0008973095687729457	0.4011379009498693	True	full_mhn
metastatic::APC+ARID1A+KRAS+SMAD4+TP53	2	0.0001575671630032	0.0008914624631965501	0.16150758636612159	False	full_mhn
metastatic::CTNNB1+KRAS+TP53	15	0.0011817537225242	0.0008895020296701468	1.2139765787262895	True	full_mhn
primary::KRAS+SMAD4	21	0.0016544552115339	0.0008820036401579549	1.7140161493704376	True	full_mhn
primary::APC+FBXW7+KRAS+PIK3CA+SMAD4	3	0.0002363507445048	0.0008812693610573737	0.2450634683229912	False	full_mhn
metastatic::KRAS+PIK3CA+SMAD4+TP53	8	0.0006302686520129	0.0008758877014153672	0.6575178554573421	True	full_mhn
primary::APC+ARID1A+PIK3CA+TP53	7	0.0005514850705113	0.0008691284577015391	0.5798024713196848	True	full_mhn
primary::PTEN+TP53	14	0.0011029701410226	0.000867089296117146	1.162332022606755	True	full_mhn
primary::NRAS+TP53	22	0.0017332387930355	0.0008649492947102949	1.831040811371346	True	full_mhn
primary::APC+ARID1A+KRAS+TCF7L2+TP53	5	0.000393917907508	0.0008615864051340978	0.4177699122900596	True	full_mhn
primary::APC+CTNNB1+KRAS+SMAD4+TP53	2	0.0001575671630032	0.0008522572555482223	0.16893719569078655	False	full_mhn
metastatic::APC+PTEN+TP53	5	0.000393917907508	0.0008506412615629417	0.42314532948525546	True	full_mhn
unknown::ARID1A	2	0.0001575671630032	0.0008505031269985469	0.1692856218732518	False	full_mhn
primary::APC+KRAS+PTEN+SMAD4+TP53	3	0.0002363507445048	0.0008282486758813322	0.26075130865981766	False	full_mhn
primary::APC+SMAD4+SOX9+TP53	5	0.000393917907508	0.0008240817602688325	0.436782967707895	True	full_mhn
primary::APC+KRAS+PIK3CA+SMAD4+TCF7L2+TP53	2	0.0001575671630032	0.0008239114259620986	0.17474930704535932	False	full_mhn
primary::APC+ARID1A+KRAS+PIK3CA+SOX9	5	0.000393917907508	0.0008125214897456481	0.44299736243361343	True	full_mhn
primary::BRAF+PIK3CA+RNF43+TP53	6	0.0004727014890096	0.0008047696694521574	0.5367173598160813	True	full_mhn
metastatic::APC+KRAS+RNF43+TP53	4	0.0003151343260064	0.0007978264005326816	0.36092551124351846	False	full_mhn
metastatic::KRAS+PTEN+TP53	13	0.0010241865595209	0.0007936184718065999	1.1792274412728083	True	full_mhn
metastatic::APC+CTNNB1+KRAS+PIK3CA+TP53	1	7.878358150161507e-05	0.0007894697378059812	0.09118649129361449	False	full_mhn
primary::APC+NRAS+TCF7L2+TP53	8	0.0006302686520129	0.0007885474103516668	0.7303451833370773	True	full_mhn
primary::APC+FBXW7+KRAS+SMAD4+SOX9+TP53	4	0.0003151343260064	0.0007871501031159829	0.365820826740729	False	full_mhn
metastatic::APC+NRAS+SOX9+TP53	5	0.000393917907508	0.0007816061052352153	0.46051953080907543	True	full_mhn
primary::KRAS+RNF43+TP53	16	0.0012605373040258	0.0007788797505228866	1.4788208387432662	True	full_mhn
primary::APC+KRAS+SMAD4+SOX9	12	0.0009454029780193	0.0007758872900319186	1.1133932924992747	True	full_mhn
metastatic::BRAF+PIK3CA+TP53	1	7.878358150161507e-05	0.000770561506074735	0.09342404831185225	False	full_mhn
metastatic::APC+RNF43+TP53	6	0.0004727014890096	0.000766934217898647	0.5631954372898065	True	full_mhn
primary::FBXW7+KRAS+PIK3CA+TP53	10	0.0007878358150161	0.0007667860475107654	0.938840444528359	True	full_mhn
primary::APC+PIK3CA	23	0.0018120223745371	0.0007654108124213291	2.1632127566575394	True	full_mhn
metastatic::FBXW7+TP53	11	0.0008666193965177	0.0007567960495752786	1.0463568480626109	True	full_mhn
primary::BRAF+RNF43	7	0.0005514850705113	0.0007534010428422219	0.6688639899932939	True	full_mhn
primary::PIK3CA	23	0.0018120223745371	0.0007522651263562763	2.2010144767650166	True	full_mhn
primary::APC+KRAS+PIK3CA+SOX9+TCF7L2	5	0.000393917907508	0.0007463183157174211	0.4822940416417996	True	full_mhn
primary::APC+BRAF+RNF43+TP53	2	0.0001575671630032	0.0007450394875617322	0.19324875142701947	False	full_mhn
primary::APC+BRAF+SOX9+TP53	2	0.0001575671630032	0.0007445511028537782	0.1933755120140895	False	full_mhn
primary::BRAF+PIK3CA	21	0.0016544552115339	0.0007401065106165013	2.0426363787103274	True	full_mhn
primary::KRAS+PIK3CA+SMAD4	14	0.0011029701410226	0.0007366307546971925	1.3681829718675744	True	full_mhn
metastatic::APC+BRAF+SMAD4+TP53	8	0.0006302686520129	0.0007270177661668256	0.7921564365035098	True	full_mhn
primary::APC+FBXW7+SMAD4+TP53	5	0.000393917907508	0.0007199014267257164	0.49999189258184007	True	full_mhn
primary::APC+CTNNB1+FBXW7+KRAS+TP53	1	7.878358150161507e-05	0.0007191922755221252	0.10009698075781415	False	full_mhn
primary::BRAF	65	0.0051209327976049	0.0007191564359688949	6.506627994453393	True	full_mhn
primary::BRAF+PIK3CA+SMAD4+TP53	2	0.0001575671630032	0.0007055714669960687	0.2040586353885587	False	full_mhn
primary::APC+ARID1A+NRAS+TP53	5	0.000393917907508	0.0007046723149001813	0.5107975284386465	True	full_mhn
primary::APC+FBXW7+KRAS+PTEN+TP53	3	0.0002363507445048	0.0007005047107388977	0.3083018897281425	False	full_mhn
primary::APC+ARID1A+KRAS+PIK3CA+TCF7L2	1	7.878358150161507e-05	0.0006944568395603216	0.10366227425468155	False	full_mhn
metastatic::APC+KRAS+PTEN+SMAD4+TP53	2	0.0001575671630032	0.0006803577411529383	0.21162094881550558	False	full_mhn
unknown::APC+KRAS+TP53	8	0.0006302686520129	0.0006736519765643802	0.8549099874921271	True	full_mhn
primary::APC+ARID1A+BRAF+TP53	2	0.0001575671630032	0.0006720720677764252	0.21422992803510826	False	full_mhn
primary::APC+CTNNB1+KRAS	8	0.0006302686520129	0.0006648985210433372	0.8661649629536607	True	full_mhn
primary::APC+SMAD4+TCF7L2+TP53	8	0.0006302686520129	0.0006622519753445369	0.8696264024646603	True	full_mhn
primary::CTNNB1+TP53	28	0.0022059402820452	0.000656229017006192	3.0716278276171334	True	full_mhn
metastatic::RNF43+TP53	13	0.0010241865595209	0.0006560176670089768	1.4265723724711552	True	full_mhn
metastatic::APC+FBXW7+PIK3CA+TP53	10	0.0007878358150161	0.0006558175572652251	1.0976982021436728	True	full_mhn
metastatic::APC+ARID1A+KRAS+PIK3CA	2	0.0001575671630032	0.0006533157942432645	0.22038033057928622	False	full_mhn
metastatic::APC+KRAS+TGFBR2+TP53	6	0.0004727014890096	0.0006530320846990157	0.661428224193289	True	full_mhn
metastatic::NRAS+TP53	18	0.001418104467029	0.0006526711242064009	1.9853820834280316	True	full_mhn
metastatic::APC+PIK3CA+SOX9+TP53	4	0.0003151343260064	0.0006478507547187865	0.4444787619909071	False	full_mhn
metastatic::KRAS+RNF43+TP53	9	0.0007090522335145	0.0006474628265485573	1.0006764120048433	True	full_mhn
metastatic::APC+ARID1A+TCF7L2+TP53	6	0.0004727014890096	0.0006395363506835605	0.6753859286467244	True	full_mhn
unknown::NRAS	1	7.878358150161507e-05	0.0006377585288334829	0.11287810683300444	False	full_mhn
primary::APC+KRAS+NRAS+PIK3CA+TP53	1	7.878358150161507e-05	0.0006371329166603019	0.11298894385894193	False	full_mhn
metastatic::APC+KRAS+SOX9+TCF7L2+TP53	2	0.0001575671630032	0.0006355185196110805	0.2265519355595466	False	full_mhn
metastatic::APC+KRAS+PIK3CA+SMAD4+SOX9	7	0.0005514850705113	0.0006336146219223127	0.7953143914596915	True	full_mhn
metastatic::APC+KRAS+PIK3CA+PTEN+TP53	6	0.0004727014890096	0.0006329824817253828	0.6823788407625376	True	full_mhn
metastatic::APC+ARID1A+SOX9+TP53	2	0.0001575671630032	0.0006213497624572741	0.2317180425518586	False	full_mhn
metastatic::BRAF+RNF43+SMAD4+TP53	3	0.0002363507445048	0.0006156829567734816	0.3507761968490723	False	full_mhn
metastatic::APC+SMAD4+SOX9+TP53	10	0.0007878358150161	0.0006122631334028229	1.1757849104276752	True	full_mhn
metastatic::APC+FBXW7+NRAS+TP53	2	0.0001575671630032	0.0006116369010112753	0.2353977506179405	False	full_mhn
primary::APC+ARID1A+FBXW7+KRAS+PIK3CA	2	0.0001575671630032	0.0006089800567066399	0.2364247385548009	False	full_mhn
primary::APC+BRAF+FBXW7+PIK3CA+TP53	4	0.0003151343260064	0.0006073844072182372	0.4740916921155068	False	full_mhn
primary::APC+SOX9+TCF7L2+TP53	4	0.0003151343260064	0.000600081116356122	0.4798616279169979	False	full_mhn
primary::BRAF+PTEN+RNF43+TP53	3	0.0002363507445048	0.0006000524828535336	0.3599133945844728	False	full_mhn
primary::APC+KRAS+PTEN	14	0.0011029701410226	0.0005990257967025188	1.6824745451102365	True	full_mhn
metastatic::APC+ARID1A+KRAS	3	0.0002363507445048	0.0005985352441147799	0.36082574611149976	False	full_mhn
metastatic::KRAS+SMAD4	11	0.0008666193965177	0.0005956729315222172	1.3293851153403642	True	full_mhn
metastatic::APC+ARID1A+KRAS+SOX9+TP53	1	7.878358150161507e-05	0.0005939503591369682	0.12120369023364624	False	full_mhn
