state	N_v	L_v	F_hat	R_star	eligible_relobstq	variant
metastatic::ATM+BRAF+EGFR+PIK3CA+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::ATM+BRAF+KEAP1+RBM10+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::ATM+BRAF+MET+RBM10+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::ATM+BRAF+MET+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::ATM+CDKN2A+EGFR+KEAP1+KRAS+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::ATM+CDKN2A+EGFR+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::ATM+CDKN2A+KEAP1+KRAS+NF1+SMARCA4+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::ATM+EGFR+KRAS+NF1+RBM10+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::ATM+EGFR+KRAS+PIK3CA+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::ATM+EGFR+MET+SETD2+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::ATM+KEAP1+KRAS+MET+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::BRAF+EGFR+KEAP1+MET+NF1+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::CDKN2A+KEAP1+KRAS+MET+RBM10+SMARCA4+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::CDKN2A+NF1+RBM10+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::EGFR+KEAP1+KRAS+NF1+RBM10+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
metastatic::KEAP1+MET+RBM10+SETD2+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+CDKN2A+KRAS+NF1+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+EGFR+KRAS+MET+NF1+RBM10+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+EGFR+KRAS+NF1+PIK3CA+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+EGFR+MET+NF1+PIK3CA+RBM10+SETD2+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+EGFR+NF1+RBM10+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+EGFR+NF1+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+KEAP1+KRAS+MET+NF1+RBM10+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+KEAP1+MET+NF1+RBM10+SETD2+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+KEAP1+NF1+SETD2+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+NF1+RBM10+SETD2	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+BRAF+NF1+RBM10+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+CDKN2A+KEAP1+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+CDKN2A+KRAS+MET+NF1+PIK3CA+RBM10+SETD2+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+CDKN2A+PIK3CA+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+CDKN2A+RBM10+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+EGFR+KEAP1+KRAS+NF1+RBM10+SETD2+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+EGFR+KRAS+MET+NF1+PIK3CA+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+EGFR+KRAS+NF1	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+EGFR+NF1+RBM10+SETD2+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+ATM+KRAS+MET+NF1+RBM10+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+BRAF+CDKN2A+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+BRAF+EGFR+KEAP1+NF1+RBM10+SETD2+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+BRAF+EGFR+NF1+SETD2+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+BRAF+KEAP1+KRAS+NF1+SETD2+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+CDKN2A+KEAP1+PIK3CA+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+CDKN2A+NF1+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+CDKN2A+PIK3CA+RBM10+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+EGFR+KRAS+MET+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+EGFR+RBM10+SETD2+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+KEAP1+KRAS+MET+NF1+RBM10+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+KEAP1+KRAS+PIK3CA+SMARCA4+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+KEAP1+NF1+RBM10+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+KRAS+NF1+PIK3CA+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+MET+SETD2+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ARID1A+NF1+RBM10+SETD2+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+BRAF+CDKN2A+EGFR+SETD2	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+BRAF+CDKN2A+NF1+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+BRAF+EGFR+KRAS+PIK3CA+RBM10	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+BRAF+KEAP1+RBM10+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+BRAF+KEAP1+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+CDKN2A+KEAP1+KRAS+NF1+RBM10+SMARCA4+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+CDKN2A+KEAP1+NF1+PIK3CA+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+CDKN2A+KRAS+NF1+RBM10+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+EGFR+KEAP1+NF1+RBM10+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+KEAP1+KRAS+MET+NF1+SETD2+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+KEAP1+MET+NF1+PIK3CA+SETD2+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::ATM+KRAS+MET+NF1+PIK3CA+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::BRAF+CDKN2A+EGFR+KEAP1+MET+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::BRAF+CDKN2A+EGFR+KRAS+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::BRAF+CDKN2A+EGFR+KRAS+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::BRAF+CDKN2A+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::BRAF+EGFR+KRAS+PIK3CA+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::BRAF+KEAP1+KRAS+RBM10+SETD2+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::BRAF+KRAS+MET+PIK3CA+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::BRAF+KRAS+MET+RBM10+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::CDKN2A+EGFR+KEAP1+NF1+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::CDKN2A+EGFR+KEAP1+RBM10+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::CDKN2A+EGFR+KRAS+MET+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::CDKN2A+MET+NF1+SETD2	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::CDKN2A+MET+RBM10+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::CDKN2A+PIK3CA+RBM10+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::EGFR+KEAP1+KRAS+SETD2+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
primary::KEAP1+NF1+PIK3CA+RBM10+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+ATM+CDKN2A+KEAP1+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+ATM+EGFR+KRAS+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+ATM+KEAP1+KRAS+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+BRAF+KRAS+NF1+RBM10+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+BRAF+KRAS+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+BRAF+MET+NF1+PIK3CA+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+BRAF+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+CDKN2A+KEAP1+RBM10+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+EGFR+PIK3CA+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+EGFR+RBM10+SETD2	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+KEAP1+KRAS+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+KEAP1+MET+NF1+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+KEAP1+RBM10+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ARID1A+KRAS+PIK3CA+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ATM+BRAF+NF1+RBM10+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ATM+BRAF+NF1+RBM10+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ATM+BRAF+NF1+SETD2+SMARCA4+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ATM+CDKN2A+KRAS+MET+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ATM+CDKN2A+KRAS+NF1+RBM10+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::ATM+EGFR+RBM10+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::BRAF+KEAP1+KRAS+RBM10+SETD2+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::CDKN2A+EGFR+KEAP1+KRAS+RBM10+SMARCA4+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::CDKN2A+KEAP1+NF1+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::EGFR+NF1+PIK3CA+RBM10+SMARCA4+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::KEAP1+KRAS+MET+SETD2+SMARCA4+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::KEAP1+KRAS+NF1+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::KEAP1+MET+NF1+RBM10+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::KEAP1+MET+NF1+STK11+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::KEAP1+RBM10+SMARCA4	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::KRAS+NF1+PIK3CA+SETD2+TP53	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::NF1+RBM10+STK11	1	3.683512597613084e-05	0.0	44971353.412121676	False	full_mhn
unknown::EGFR	121	0.0044570502431118	0.00785816020824124	0.7811320814119322	True	uniform_inflow
unknown::TP53	97	0.0035730072196846	0.00785816020824124	0.6261967925368267	True	uniform_inflow
unknown::KRAS	74	0.0027257993222336	0.00785816020824124	0.47771714069819554	True	uniform_inflow
unknown::ATM	17	0.0006261971415942	0.00785816020824124	0.10974582961985477	True	uniform_inflow
unknown::NF1	15	0.0005525268896419	0.00785816020824124	0.09683455554692345	True	uniform_inflow
unknown::MET	13	0.0004788566376897	0.00785816020824124	0.08392328147400968	True	uniform_inflow
unknown::BRAF	10	0.0003683512597613	0.00785816020824124	0.06455637036462149	True	uniform_inflow
unknown::STK11	8	0.000294681007809	0.00785816020824124	0.05164509629169018	True	uniform_inflow
unknown::PIK3CA	7	0.0002578458818329	0.00785816020824124	0.04518945925523329	True	uniform_inflow
unknown::ARID1A	5	0.0001841756298806	0.00785816020824124	0.03227818518230198	True	uniform_inflow
unknown::SETD2	4	0.0001473405039045	0.00785816020824124	0.02582254814584509	False	uniform_inflow
unknown::CDKN2A	2	7.367025195226167e-05	0.00785816020824124	0.01291127407292459	False	uniform_inflow
unknown::KEAP1	2	7.367025195226167e-05	0.00785816020824124	0.01291127407292459	False	uniform_inflow
unknown::SMARCA4	2	7.367025195226167e-05	0.00785816020824124	0.01291127407292459	False	uniform_inflow
unknown::RBM10	1	3.683512597613084e-05	0.00785816020824124	0.006455637036462296	False	uniform_inflow
primary::EGFR+KRAS	18	0.0006630322675703	0.007243364415163435	0.12606431059805145	True	uniform_inflow
primary::KRAS+TP53	687	0.0253057315456018	0.006111999831610843	5.70208105743142	True	uniform_inflow
primary::EGFR+TP53	1085	0.0399661116841019	0.005667347239470407	9.71202739253861	True	uniform_inflow
primary::EGFR+KRAS+TP53	21	0.0007735376454987	0.005071913499790308	0.21004262624427825	True	uniform_inflow
metastatic::EGFR+KRAS+TP53	18	0.0006630322675703	0.004505219254003685	0.20268264203122655	True	uniform_inflow
primary::KRAS+MET	23	0.000847207897451	0.004430739438843157	0.26333683300537913	True	uniform_inflow
primary::BRAF+KRAS	31	0.00114188890526	0.004243932728535635	0.3705554335716789	True	uniform_inflow
primary::KRAS+STK11	237	0.008729924856343	0.004136058431034114	2.9068435873830563	True	uniform_inflow
metastatic::EGFR+TP53	1121	0.0412921762192426	0.004049232776947514	14.044065689493475	True	uniform_inflow
primary::KRAS	1461	0.0538161190511271	0.004029762781788714	18.39207450896991	True	uniform_inflow
primary::EGFR	1292	0.047590982761161	0.004029762781788714	16.264586081854294	True	uniform_inflow
primary::TP53	862	0.0317518785914247	0.004029762781788714	10.851449847181406	True	uniform_inflow
primary::MET	223	0.0082142330926771	0.004029762781788714	2.8072776286791616	True	uniform_inflow
primary::BRAF	152	0.0055989391483718	0.004029762781788714	1.9134807155122417	True	uniform_inflow
primary::STK11	111	0.0040886989833505	0.004029762781788714	1.397344469880664	True	uniform_inflow
primary::SETD2	69	0.002541623692353	0.004029762781788714	0.8686195353312189	True	uniform_inflow
primary::PIK3CA	65	0.0023942831884485	0.004029762781788714	0.8182647796598514	True	uniform_inflow
primary::NF1	48	0.0017680860468542	0.004029762781788714	0.6042570680564795	True	uniform_inflow
primary::ATM	45	0.0016575806689258	0.004029762781788714	0.5664910013029453	True	uniform_inflow
primary::RBM10	35	0.0012892294091645	0.004029762781788714	0.4406041121245092	True	uniform_inflow
primary::ARID1A	30	0.0011050537792839	0.004029762781788714	0.3776606675353082	True	uniform_inflow
primary::KEAP1	28	0.0010313835273316	0.004029762781788714	0.35248328969960724	True	uniform_inflow
primary::CDKN2A	24	0.0008840430234271	0.004029762781788714	0.30212853402823975	True	uniform_inflow
primary::SMARCA4	16	0.000589362015618	0.004029762781788714	0.20141902268547035	True	uniform_inflow
primary::KRAS+SETD2	53	0.0019522616767349	0.0040255530531057215	0.6678982386718384	True	uniform_inflow
primary::KRAS+PIK3CA	68	0.0025047885663768	0.004015028731398257	0.8591722440140869	True	uniform_inflow
primary::EGFR+MET	12	0.0004420215117135	0.003986086846702721	0.15271949264565757	True	uniform_inflow
primary::KRAS+NF1	36	0.0013260645351407	0.003970300364141521	0.4599801816261936	True	uniform_inflow
primary::ATM+KRAS	146	0.0053779283925151	0.003962407122860921	1.8691912670566457	True	uniform_inflow
primary::KRAS+RBM10	155	0.0057094445263002	0.003936096318592257	1.9976801949870469	True	uniform_inflow
primary::ARID1A+KRAS	46	0.001694415794902	0.003922940916457928	0.5948480573683467	True	uniform_inflow
primary::KEAP1+KRAS	52	0.0019154265507588	0.003917678755604193	0.6733401405067205	True	uniform_inflow
primary::CDKN2A+KRAS	49	0.0018049211728304	0.003907154433896729	0.6362026675922925	True	uniform_inflow
primary::KRAS+SMARCA4	21	0.0007735376454987	0.003886105790481793	0.274135108242536	True	uniform_inflow
primary::BRAF+EGFR	9	0.0003315161337851	0.0037992801363951998	0.1201714151776142	True	uniform_inflow
primary::EGFR+RBM10+TP53	80	0.0029468100780904	0.0037373485509628003	1.0858913345631314	True	uniform_inflow
primary::EGFR+STK11	11	0.0004051863857374	0.003691405838893678	0.1511683502547558	True	uniform_inflow
primary::EGFR+SETD2	42	0.0015470752909974	0.0035809004609652856	0.5950000806250476	True	uniform_inflow
primary::EGFR+PIK3CA	87	0.0032046559599233	0.003570376139257821	1.236133181501816	True	uniform_inflow
metastatic::KRAS+TP53	459	0.016907322823044	0.0035598518175503496	6.540948779885879	True	uniform_inflow
primary::EGFR+NF1	16	0.000589362015618	0.0035256477720010853	0.23021893666725465	True	uniform_inflow
primary::ATM+EGFR	53	0.0019522616767349	0.0035177545307204855	0.7643113725738744	True	uniform_inflow
primary::EGFR+RBM10	212	0.0078090467069397	0.0034914437264518213	3.0802842656491154	True	uniform_inflow
primary::ARID1A+EGFR	24	0.0008840430234271	0.0034782883243174925	0.35003030461380225	True	uniform_inflow
primary::EGFR+KEAP1	2	7.367025195226167e-05	0.003473026163463757	0.029213387796670855	False	uniform_inflow
primary::CDKN2A+EGFR	27	0.0009945484013555	0.0034625018417562925	0.3955794608937704	True	uniform_inflow
primary::EGFR+PIK3CA+TP53	64	0.0023574480624723	0.0034426675431537537	0.9430720462590648	True	uniform_inflow
primary::EGFR+SMARCA4	30	0.0011050537792839	0.003441453198341357	0.44222100793007807	True	uniform_inflow
metastatic::EGFR+NF1+TP53	30	0.0011050537792839	0.0034370006006958927	0.4427939005323409	True	uniform_inflow
metastatic::BRAF+EGFR+TP53	19	0.0006998673935464	0.0034256667157801543	0.2813639654137864	True	uniform_inflow
primary::EGFR+STK11+TP53	7	0.0002578458818329	0.003411499359635492	0.10409089173343815	True	uniform_inflow
metastatic::EGFR+KEAP1+TP53	12	0.0004420215117135	0.0034001654747197623	0.1790363337813212	True	uniform_inflow
metastatic::ATM+EGFR+TP53	47	0.0017312509208781	0.003397332003490824	0.7018104827123554	True	uniform_inflow
metastatic::EGFR+PIK3CA+TP53	71	0.0026152939443052	0.0033888315898040235	1.0628411119116141	True	uniform_inflow
metastatic::EGFR+MET+TP53	26	0.0009577132753794	0.0033746642336593548	0.3908433818895674	True	uniform_inflow
metastatic::EGFR+STK11+TP53	19	0.0006998673935464	0.0033718307624304236	0.28585633124679194	True	uniform_inflow
primary::EGFR+NF1+TP53	31	0.00114188890526	0.0033718307624304228	0.466397172034274	True	uniform_inflow
metastatic::CDKN2A+EGFR+TP53	41	0.0015102401650213	0.0033633303487436237	0.6184068816353321	True	uniform_inflow
metastatic::EGFR+RBM10+TP53	62	0.0022837778105201	0.003357663406285762	0.936730185181629	True	uniform_inflow
primary::EGFR+MET+TP53	21	0.0007735376454987	0.003354829935056823	0.3175475514690183	True	uniform_inflow
metastatic::EGFR+SMARCA4+TP53	37	0.0013628996611168	0.0033491629925989624	0.5604352241861315	True	uniform_inflow
primary::BRAF+EGFR+TP53	11	0.0004051863857374	0.003346329521370023	0.1667569577972347	True	uniform_inflow
metastatic::EGFR+SETD2+TP53	20	0.0007367025195226	0.0033349956364543006	0.30422486623673156	True	uniform_inflow
metastatic::ARID1A+EGFR+TP53	37	0.0013628996611168	0.0033293286939964236	0.5637739872228343	True	uniform_inflow
primary::CDKN2A+EGFR+TP53	41	0.0015102401650213	0.0033094943953939	0.6284665826177976	True	uniform_inflow
primary::ATM+EGFR+TP53	28	0.0010313835273316	0.0032924935680202997	0.4314128524810043	True	uniform_inflow
primary::EGFR+SETD2+TP53	23	0.000847207897451	0.0032641588557309614	0.3574510136215753	True	uniform_inflow
primary::EGFR+SMARCA4+TP53	18	0.0006630322675703	0.0032414910858994997	0.2817005251763668	True	uniform_inflow
primary::ARID1A+EGFR+TP53	34	0.0012523942831884	0.0032273237297548384	0.5344368172493218	True	uniform_inflow
primary::EGFR+KEAP1+TP53	17	0.0006261971415942	0.003221656787296974	0.2676884498006356	True	uniform_inflow
metastatic::EGFR+KRAS	10	0.0003683512597613	0.0029731208823591208	0.17062686676875133	True	uniform_inflow
primary::KRAS+STK11+TP53	66	0.0024311183144246	0.0029241423082589924	1.1449998090119358	True	uniform_inflow
primary::MET+TP53	87	0.0032046559599233	0.0028547222631501285	1.546020946709852	True	uniform_inflow
primary::BRAF+TP53	87	0.0032046559599233	0.002667915552842607	1.6542729064487642	True	uniform_inflow
metastatic::TP53	881	0.0324517459849712	0.0026373950198909663	16.945746674683285	True	uniform_inflow
metastatic::EGFR	658	0.024237512892294	0.0026373950198909663	12.656414656006335	True	uniform_inflow
metastatic::KRAS	472	0.0173861794607337	0.0026373950198909663	9.078765528320659	True	uniform_inflow
metastatic::MET	83	0.0030573154560188	0.0026373950198909663	1.5964778365478867	True	uniform_inflow
metastatic::BRAF	70	0.0025784588183291	0.0026373950198909663	1.3464270910644782	True	uniform_inflow
metastatic::ATM	49	0.0018049211728304	0.0026373950198909663	0.9424989637451505	True	uniform_inflow
metastatic::SETD2	45	0.0016575806689258	0.0026373950198909663	0.8655602728271385	True	uniform_inflow
metastatic::STK11	36	0.0013260645351407	0.0026373950198909663	0.6924482182617422	True	uniform_inflow
metastatic::ARID1A	28	0.0010313835273316	0.0026373950198909663	0.5385708364257704	True	uniform_inflow
metastatic::CDKN2A	26	0.0009577132753794	0.0026373950198909663	0.5001014909668167	True	uniform_inflow
metastatic::PIK3CA	26	0.0009577132753794	0.0026373950198909663	0.5001014909668167	True	uniform_inflow
metastatic::KEAP1	22	0.0008103727714748	0.0026373950198909663	0.42316280004880474	True	uniform_inflow
metastatic::NF1	22	0.0008103727714748	0.0026373950198909663	0.42316280004880474	True	uniform_inflow
metastatic::SMARCA4	13	0.0004788566376897	0.0026373950198909663	0.25005074548340833	True	uniform_inflow
metastatic::RBM10	11	0.0004051863857374	0.0026373950198909663	0.21158140002440237	True	uniform_inflow
primary::STK11+TP53	108	0.0039781936054221	0.0025600412553410854	2.1401133421714897	True	uniform_inflow
metastatic::MET+TP53	64	0.0023574480624723	0.0025363615314992856	1.280055498340383	True	uniform_inflow
metastatic::BRAF+TP53	81	0.0029836452040665	0.002502157485950021	1.6422163106577221	True	uniform_inflow
primary::SETD2+TP53	25	0.0009208781494032	0.002449535877412693	0.5177453260870482	True	uniform_inflow
primary::KRAS+RBM10+TP53	49	0.0018049211728304	0.0024481191417982154	1.0153680965605034	True	uniform_inflow
metastatic::ATM+TP53	38	0.0013997347870929	0.0024469047969858286	0.7878191030666668	True	uniform_inflow
primary::PIK3CA+TP53	43	0.0015839104169736	0.0024390115557052284	0.8943645583261071	True	uniform_inflow
metastatic::SETD2+TP53	43	0.0015839104169736	0.002436380475278357	0.895330394781788	True	uniform_inflow
primary::ATM+KRAS+TP53	30	0.0011050537792839	0.0024282848431956927	0.626731623431522	True	uniform_inflow
metastatic::STK11+TP53	63	0.0023206129364962	0.0024127007514365643	1.3246375838951414	True	uniform_inflow
primary::NF1+TP53	89	0.0032783262118756	0.0023942831884484926	1.8857081307184775	True	uniform_inflow
metastatic::ARID1A+TP53	38	0.0013997347870929	0.0023916521080216287	0.8060195443840307	True	uniform_inflow
metastatic::CDKN2A+TP53	60	0.0022101075585678	0.0023863899471679	1.27546875038199	True	uniform_inflow
metastatic::PIK3CA+TP53	31	0.00114188890526	0.0023863899471679	0.6589921876973442	True	uniform_inflow
primary::ATM+TP53	24	0.0008840430234271	0.0023863899471678928	0.5101875001527861	True	uniform_inflow
metastatic::NF1+TP53	79	0.0029099749521143	0.0023758656254604287	1.686806245311042	True	uniform_inflow
metastatic::KEAP1+TP53	69	0.002541623692353	0.0023758656254604287	1.4732864674235702	True	uniform_inflow
primary::RBM10+TP53	22	0.0008103727714748	0.0023600791428992286	0.4728856084169737	True	uniform_inflow
metastatic::SMARCA4+TP53	52	0.0019154265507588	0.0023521859016186358	1.121480390429733	True	uniform_inflow
