rule	source_state	target_state	predecessor_type	event_added	step_distance	edge_probability	source_L	inflow_contribution
rule_a_one_step	primary::WT	primary::ATM	same_stage_one_event	ATM	1	0.013050815284059495	0.10908427581174754	0.0014236387340145163
rule_a_one_step	primary::TP53	primary::MAP2K4+TP53	same_stage_one_event	MAP2K4	1	0.027158283328439677	0.13097409704487414	0.0035570316362312456
rule_a_one_step	primary::MAP2K4	primary::MAP2K4+TP53	same_stage_one_event	TP53	1	0.21930217214021086	0.0031922655964976288	0.0007000707793603959
rule_a_one_step	metastatic::PIK3CA+TP53	metastatic::MAP3K1+PIK3CA+TP53	same_stage_one_event	MAP3K1	1	0.23004635936318948	0.024078803356439256	0.005539241049970998
rule_a_one_step	metastatic::MAP3K1+TP53	metastatic::MAP3K1+PIK3CA+TP53	same_stage_one_event	PIK3CA	1	0.5924111645040679	0.0022801897117840204	0.0013508098424481665
rule_a_one_step	metastatic::MAP3K1+PIK3CA	metastatic::MAP3K1+PIK3CA+TP53	same_stage_one_event	TP53	1	0.04984504447095829	0.004104341481211237	0.0002045810836549729
rule_a_one_step	metastatic::TP53	metastatic::NF1+TP53	same_stage_one_event	NF1	1	0.06067367431078064	0.06484859540313755	0.003934602557001554
rule_a_one_step	metastatic::NF1	metastatic::NF1+TP53	same_stage_one_event	TP53	1	0.4406310206861988	0.0009120758847136082	0.00040188892802462496
rule_a_one_step	metastatic::WT	metastatic::MAP3K1	same_stage_one_event	MAP3K1	1	0.03403981399756876	0.05435972272893105	0.0018503948506522236
rule_a_one_step	metastatic::TP53	metastatic::ATM+TP53	same_stage_one_event	ATM	1	0.03753275794870049	0.06484859540313755	0.002433946634579173
rule_a_one_step	metastatic::ATM	metastatic::ATM+TP53	same_stage_one_event	TP53	1	0.22702831531578999	0.0016417365924844946	0.00037272069278404047
rule_a_one_step	primary::PIK3CA	primary::BRCA2+PIK3CA	same_stage_one_event	BRCA2	1	0.0263440469783095	0.06986501276906239	0.0018405271785283724
rule_a_one_step	primary::BRCA2	primary::BRCA2+PIK3CA	same_stage_one_event	PIK3CA	1	0.2827534710884073	0.00337468077344035	0.00095420270250557
rule_a_one_step	primary::PIK3CA+TP53	primary::GATA3+PIK3CA+TP53	same_stage_one_event	GATA3	1	0.04978834140977261	0.041225829989055086	0.002052565698396317
rule_a_one_step	primary::GATA3+TP53	primary::GATA3+PIK3CA+TP53	same_stage_one_event	PIK3CA	1	0.46751722137667734	0.004377964246625319	0.0020467736798687078
rule_a_one_step	primary::GATA3+PIK3CA	primary::GATA3+PIK3CA+TP53	same_stage_one_event	TP53	1	0.006239472255460205	0.010488872674206494	6.544503004176611e-05
rule_a_one_step	metastatic::PTEN+TP53	metastatic::PIK3CA+PTEN+TP53	same_stage_one_event	PIK3CA	1	0.46888895535197816	0.006202116016052536	0.002908103699738646
rule_a_one_step	metastatic::PIK3CA+TP53	metastatic::PIK3CA+PTEN+TP53	same_stage_one_event	PTEN	1	0.0314053917661105	0.024078803356439256	0.0007562042526681113
rule_a_one_step	metastatic::PIK3CA+PTEN	metastatic::PIK3CA+PTEN+TP53	same_stage_one_event	TP53	1	0.10850857380648782	0.0009120758847136082	9.896805345356423e-05
rule_a_one_step	primary::PIK3CA	primary::ATM+PIK3CA	same_stage_one_event	ATM	1	0.03683665352750729	0.06986501276906239	0.002573593269068824
rule_a_one_step	primary::ATM	primary::ATM+PIK3CA	same_stage_one_event	PIK3CA	1	0.26815255558100737	0.0021889821233126595	0.0005869811504874295
rule_a_one_step	primary::MAP3K1+PIK3CA	primary::GATA3+MAP3K1+PIK3CA	same_stage_one_event	GATA3	1	0.1920878415762508	0.014410798978475008	0.0027681392711645042
rule_a_one_step	primary::GATA3+PIK3CA	primary::GATA3+MAP3K1+PIK3CA	same_stage_one_event	MAP3K1	1	0.12805676169623995	0.010488872674206494	0.001343171068503064
rule_a_one_step	primary::GATA3+MAP3K1	primary::GATA3+MAP3K1+PIK3CA	same_stage_one_event	PIK3CA	1	0.5501004020460744	0.001550529004013134	0.0008529466284917242
rule_a_one_step	metastatic::WT	metastatic::MAP2K4	same_stage_one_event	MAP2K4	1	0.014881971246606486	0.05435972272893105	0.0008089798306254529
rule_a_one_step	metastatic::TP53	metastatic::RUNX1+TP53	same_stage_one_event	RUNX1	1	0.02783956663319629	0.06484859540313755	0.0018053567927948343
rule_a_one_step	metastatic::RUNX1	metastatic::RUNX1+TP53	same_stage_one_event	TP53	1	0.394486609156085	0.0004560379423568041	0.0001799008615268538
rule_a_one_step	primary::PIK3CA	primary::NF1+PIK3CA	same_stage_one_event	NF1	1	0.04513755321437887	0.06986501276906239	0.003153535731686813
rule_a_one_step	primary::NF1	primary::NF1+PIK3CA	same_stage_one_event	PIK3CA	1	0.2531871267618907	0.002553812477198103	0.0006465924433904542
rule_a_one_step	metastatic::WT	metastatic::ATM	same_stage_one_event	ATM	1	0.013050815284059495	0.05435972272893105	0.0007094387002279696
rule_a_one_step	primary::PTEN	primary::GATA3+PTEN	same_stage_one_event	GATA3	1	0.09559091253328045	0.007114191900766144	0.0006800520957311086
rule_a_one_step	primary::GATA3	primary::GATA3+PTEN	same_stage_one_event	PTEN	1	0.02957807502954314	0.03028091937249179	0.0008956513051631086
rule_a_one_step	primary::WT	primary::RB1	same_stage_one_event	RB1	1	0.011819524089133388	0.10908427581174754	0.0012893242257026206
rule_a_one_step	primary::WT	primary::RUNX1	same_stage_one_event	RUNX1	1	0.00825459108191317	0.10908427581174754	0.0009004460902926077
rule_a_one_step	metastatic::MAP3K1+PIK3CA	metastatic::ESR1+MAP3K1+PIK3CA	same_stage_one_event	ESR1	1	0.0837117402755132	0.004104341481211237	0.0003435815680771702
rule_a_one_step	metastatic::ESR1+PIK3CA	metastatic::ESR1+MAP3K1+PIK3CA	same_stage_one_event	MAP3K1	1	0.35430729357930313	0.005381247719810288	0.0019066153156857793
rule_a_one_step	metastatic::ESR1+MAP3K1	metastatic::ESR1+MAP3K1+PIK3CA	same_stage_one_event	PIK3CA	1	0.5623047014244602	0.0010944910616563297	0.0006154374696364029
rule_a_one_step	primary::WT	primary::BRCA1	same_stage_one_event	BRCA1	1	0.011957000054111558	0.10908427581174754	0.0013043206917837855
rule_a_one_step	primary::MAP3K1	primary::GATA3+MAP3K1	same_stage_one_event	GATA3	1	0.13027805714599705	0.00556366289675301	0.0007248231928042521
rule_a_one_step	primary::GATA3	primary::GATA3+MAP3K1	same_stage_one_event	MAP3K1	1	0.044601941901744706	0.03028091937249179	0.0013505878065832946
rule_a_one_step	primary::GATA3	primary::ATM+GATA3	same_stage_one_event	ATM	1	0.03928477393924237	0.03028091937249179	0.001189579072220765
rule_a_one_step	primary::ATM	primary::ATM+GATA3	same_stage_one_event	GATA3	1	0.16053583284403447	0.0021889821233126595	0.00035141006824670074
rule_a_one_step	primary::MAP2K4	primary::GATA3+MAP2K4	same_stage_one_event	GATA3	1	0.1613424899313729	0.0031922655964976288	0.0005150480798611868
rule_a_one_step	primary::GATA3	primary::GATA3+MAP2K4	same_stage_one_event	MAP2K4	1	0.02574631886407717	0.03028091937249179	0.0007796222056615853
rule_a_one_step	primary::RUNX1+TP53	primary::PIK3CA+RUNX1+TP53	same_stage_one_event	PIK3CA	1	0.43694314869593687	0.0023713973002553812	0.0010361658031826303
rule_a_one_step	primary::PIK3CA+TP53	primary::PIK3CA+RUNX1+TP53	same_stage_one_event	RUNX1	1	0.10799075783798595	0.041225829989055086	0.004452008623018027
rule_a_one_step	primary::PIK3CA+RUNX1	primary::PIK3CA+RUNX1+TP53	same_stage_one_event	TP53	1	0.08524396695863215	0.002462604888726742	0.0002099222097667884
rule_a_one_step	metastatic::PIK3CA	metastatic::MAP2K4+PIK3CA	same_stage_one_event	MAP2K4	1	0.08497921710443038	0.027727106895293688	0.002356227836532911
rule_a_one_step	metastatic::MAP2K4	metastatic::MAP2K4+PIK3CA	same_stage_one_event	PIK3CA	1	0.30384005888233595	0.0017329441809558555	0.0005265378619814286
rule_a_one_step	primary::MAP3K1+PIK3CA	primary::CBFB+MAP3K1+PIK3CA	same_stage_one_event	CBFB	1	0.17218929611112194	0.014410798978475008	0.002481385332502487
rule_a_one_step	primary::CBFB+PIK3CA	primary::CBFB+MAP3K1+PIK3CA	same_stage_one_event	MAP3K1	1	0.33134435300710874	0.004377964246625319	0.0014506137307863205
rule_a_one_step	primary::CBFB+MAP3K1	primary::CBFB+MAP3K1+PIK3CA	same_stage_one_event	PIK3CA	1	0.4933350773109732	9.120758847136082e-05	4.499590270986621e-05
rule_a_one_step	metastatic::GATA3+PIK3CA	metastatic::ESR1+GATA3+PIK3CA	same_stage_one_event	ESR1	1	0.06282256223092646	0.0038307187157971545	0.00024065556491234143
rule_a_one_step	metastatic::ESR1+PIK3CA	metastatic::ESR1+GATA3+PIK3CA	same_stage_one_event	GATA3	1	0.16622790858183098	0.005381247719810288	0.000894513554024811
rule_a_one_step	metastatic::ESR1+GATA3	metastatic::ESR1+GATA3+PIK3CA	same_stage_one_event	PIK3CA	1	0.5072158483022202	0.0047427946005107625	0.002405620586621256
rule_a_one_step	metastatic::PIK3CA+TP53	metastatic::MAP2K4+PIK3CA+TP53	same_stage_one_event	MAP2K4	1	0.09916874690269731	0.024078803356439256	0.002387864755774543
rule_a_one_step	metastatic::MAP2K4+TP53	metastatic::MAP2K4+PIK3CA+TP53	same_stage_one_event	PIK3CA	1	0.46132857347803236	0.0006384531192995258	0.00029453666675905023
rule_a_one_step	metastatic::MAP2K4+PIK3CA	metastatic::MAP2K4+PIK3CA+TP53	same_stage_one_event	TP53	1	0.04836357958246265	0.0013681138270704122	6.616688195338743e-05
