state	N_v	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
unknown::NF1+TP53	12	0.8452360785603612	0.4012807592256313	1.4354177334217924	0.0	0.0	500
primary::BRAF+KRAS+STK11	8	0.5524604113343818	0.2082363447801986	1.0333769446460623	0.0	0.0	500
metastatic::BRAF+EGFR	7	0.5084873082783216	0.17932072691138082	0.9542878032406519	0.0	0.0	500
primary::CDKN2A+NF1+TP53	12	0.8500191791197396	0.44644986391300545	1.4144104888305673	0.0	0.0	500
primary::KEAP1+NF1+TP53	16	1.17545806227366	0.6525198702413474	1.9392891610784009	0.0	0.0	500
unknown::ARID1A+EGFR+TP53	6	0.42679595364150635	0.12295381756231794	0.8739252560443269	0.0	0.0	500
metastatic::SMARCA4+STK11+TP53	15	1.0721411732741883	0.5630803647780422	1.7340310736585258	0.0	0.0	500
primary::CDKN2A+KEAP1+KRAS+STK11	4	0.2746843405186846	0.06889094588430897	0.6356304045150369	0.0	0.0	500
primary::SMARCA4+STK11+TP53	13	0.9510469856903272	0.48021108380585764	1.5361693221922978	0.0	0.0	500
metastatic::SMARCA4	13	0.9585131834405196	0.4663901870491358	1.516314664099	0.0	0.0	500
primary::ARID1A+NF1+TP53	14	1.0331674762786527	0.5521531232146254	1.7015042026438778	0.0	0.0	500
primary::KEAP1+KRAS+RBM10	7	0.49446196711341217	0.16071838658821175	0.9437161043753334	0.0	0.0	500
primary::CDKN2A+STK11+TP53	5	0.345715065834196	0.0722408065258181	0.716133024051691	0.0	0.0	500
metastatic::CDKN2A+KRAS+STK11+TP53	4	0.2926472361013679	0.0667499502305419	0.6684642902129885	0.0	0.0	500
metastatic::KRAS+NF1	13	0.9461731104016069	0.44966210730656125	1.5732583461741685	0.0	0.0	500
metastatic::ARID1A+NF1+TP53	12	0.8550729399498753	0.403606503681495	1.4667936124399987	0.0	0.0	500
primary::KRAS+NF1+RBM10+TP53	5	0.3766109821517688	0.08112080187322634	0.7572152851906853	0.0	0.0	500
metastatic::CDKN2A+NF1+TP53	7	0.517197778765987	0.16483803722230103	1.017244706232571	0.0	0.0	500
primary::ATM+KRAS+RBM10+TP53	9	0.679267289208829	0.2987299015919464	1.256395976378424	0.0	0.0	500
primary::MET+STK11	5	0.3823260465793461	0.07647146924414844	0.7519436049198599	0.0	0.0	500
primary::KEAP1+KRAS+SMARCA4+TP53	2	0.1269896930584779	0.0	0.4362903349073182	0.0	0.0	500
primary::CDKN2A+KRAS+RBM10+TP53	6	0.44741467680835156	0.1531718542886131	0.937362249501797	0.0	0.0	500
metastatic::ATM+KRAS+STK11+TP53	5	0.3906056422742413	0.08029015499809414	0.8565656671545328	0.0	0.0	500
primary::ARID1A+KRAS+STK11	4	0.28924179430244323	0.06808707267976993	0.6300514026331542	0.0	0.0	500
metastatic::ARID1A+EGFR+PIK3CA+TP53	9	0.6854649615364568	0.30910406962692955	1.2701367034865672	0.0	0.0	500
metastatic::BRAF+CDKN2A+TP53	7	0.5389842688828975	0.23313857358065343	1.0566134459696932	0.0	0.0	500
metastatic::CDKN2A+EGFR	6	0.4543130522881385	0.15527996752753664	0.9106230550625232	0.0	0.0	500
