repeat	state	stage	genotype	event_count	N_v	L_v	F_hat	n_predecessors	genotype_inflow	stage_inflow	dominant_predecessor	dominant_edge_probability	dominant_contribution	rule	count_eligible	inflow_eligible	stable_for_scoring	flags	eligible_relobstq	R_raw	R_star	log2_R_star	high_confidence_relobstq	direction_flag	mask	D_true	log2_D_true	truth_level	pilot_count	log2_occupancy_reference
10	s1::E14+E4	s1	E14+E4	2	9	0.0018	0.0012274511544935734	2	0.0012274511544935734	0.0	s1::E14	0.23390430859547584	0.001075959819539189	rule_a_one_step	True	True	True	stable	True	1.4664534649252072	0.9887775918126547	-0.016282046373103334	False	fast_passing	8200	1.0	0.0	D=1	64	0.3625700793847081
10	s1::E11+E4+E7	s1	E11+E4+E7	3	25	0.005	0.0011876523034992374	3	0.0011876523034992374	0.0	s1::E4+E7	0.2661270106894724	0.0006919302277926283	rule_a_one_step	True	True	True	stable	True	4.2099863580092185	2.8386445749567604	1.5052022213596756	True	relative_bottleneck	1096	2.0	1.0	D=2	81	1.8365012677171206
10	s1::E10+E4	s1	E10+E4	2	25	0.005	0.001173755447976031	2	0.001173755447976031	0.0	s1::E10	0.2682493457464191	0.000912047775537825	rule_a_one_step	True	True	True	stable	True	4.259831129526969	2.8722531376043907	1.5221829024594018	True	relative_bottleneck	520	2.0	1.0	D=2	119	1.8365012677171206
10	s1::E10+E4+E7	s1	E10+E4+E7	3	5	0.001	0.0008119990643655728	3	0.0008119990643655728	0.0	s1::E10+E4	0.09658794451683317	0.00048293972258416583	rule_a_one_step	True	True	True	stable	True	1.2315285111193899	0.8303760225595433	-0.2681633089876501	False	fast_passing	584	0.5	-1.0	D=0.5	60	-0.4854268271702417
11	s1::E11	s1	E11	1	195	0.039	0.01453768393080493	1	0.01453768393080493	0.0	s1::WT	0.11916134369512238	0.01453768393080493	rule_a_one_step	True	True	True	stable	True	2.682683168993477	1.8863273188668956	0.9155800367411908	True	relative_bottleneck	1024	4.0	2.0	D=4	414	4.799975391692007
11	s1::E11+E3	s1	E11+E3	2	53	0.0106	0.010570913931558476	2	0.010570913931558476	0.0	s1::E11	0.2621165515068501	0.010222545508767153	rule_a_one_step	True	True	True	stable	True	1.0027515187075677	0.7050842252397019	-0.5041324911662436	True	fast_passing	1028	4.0	2.0	D=4	119	2.920565532505595
11	s1::E7	s1	E7	1	35	0.007	0.010480193116316766	1	0.010480193116316766	0.0	s1::WT	0.08590322226489153	0.010480193116316766	rule_a_one_step	True	True	True	stable	True	0.6679266232636182	0.4696522686774808	-1.0903351166662107	True	fast_passing	64	1.0	0.0	D=1	239	2.321928094887362
11	s1::E3	s1	E3	1	19	0.0038	0.010433886357018855	1	0.010433886357018855	0.0	s1::WT	0.08552365866408898	0.010433886357018855	rule_a_one_step	True	True	True	stable	True	0.36419794787965554	0.25608560358561167	-1.9653019439412	True	fast_passing	4	0.5	-1.0	D=0.5	263	1.4405725913859815
11	s1::E4	s1	E4	1	17	0.0034	0.009934029872574355	1	0.009934029872574355	0.0	s1::WT	0.08142647436536357	0.009934029872574355	rule_a_one_step	True	True	True	stable	True	0.3422578795584645	0.24065845559795102	-2.0549409812254487	True	fast_passing	8	0.25	-2.0	D=0.25	278	1.2801079191927351
11	s1::E10	s1	E10	1	19	0.0038	0.009664242418215315	1	0.009664242418215315	0.0	s1::WT	0.07921510178865013	0.009664242418215315	rule_a_one_step	True	True	True	stable	True	0.3932020571467142	0.27647982840582425	-1.854753867665933	True	fast_passing	512	0.5	-1.0	D=0.5	309	1.4405725913859815
11	s1::E2	s1	E2	1	69	0.0138	0.009088474527285156	1	0.009088474527285156	0.0	s1::WT	0.07449569284659964	0.009088474527285156	rule_a_one_step	True	True	True	stable	True	1.5184066321638061	1.06766685850342	0.09446155661270889	True	relative_bottleneck	2	2.0	1.0	D=2	282	3.301169534720565
11	s1::E15	s1	E15	1	59	0.0118	0.008348170104842923	1	0.008348170104842923	0.0	s1::WT	0.0684276238101879	0.008348170104842923	rule_a_one_step	True	True	True	stable	True	1.4134834161729797	0.9938901520349012	-0.008841685626842838	True	fast_passing	16384	1.0	0.0	D=1	290	3.0752881273042374
11	s1::E13	s1	E13	1	11	0.0022	0.007353880195649144	1	0.007353880195649144	0.0	s1::WT	0.0602777065217143	0.007353880195649144	rule_a_one_step	True	True	True	stable	True	0.2991617950211438	0.2103554654653347	-2.2490987921250887	True	fast_passing	4096	0.25	-2.0	D=0.25	236	0.6520766965796934
11	s1::E11+E7	s1	E11+E7	2	8	0.0016	0.004969168206790539	2	0.004969168206790539	0.0	s1::E11	0.09103279043999091	0.0035502788271596455	rule_a_one_step	True	True	True	stable	True	0.32198547786962806	0.22640392656273772	-2.1430291155891834	False	fast_passing	1088	0.5	-1.0	D=0.5	83	0.1926450779423961
11	s1::E11+E15	s1	E11+E15	2	22	0.0044	0.0043810104318104314	2	0.0043810104318104314	0.0	s1::E11	0.07251366566216937	0.002828032960824605	rule_a_one_step	True	True	True	stable	True	1.0043345176828047	0.7061973101716986	-0.5018567688469739	True	fast_passing	17408	2.0	1.0	D=2	67	1.6520766965796934
11	s1::E11+E4	s1	E11+E4	2	7	0.0014	0.003783545609486253	2	0.003783545609486253	0.0	s1::E11	0.08628872097850163	0.0033652601181615636	rule_a_one_step	True	True	True	stable	True	0.3700232914121194	0.2601816909559268	-1.942408652034031	False	fast_passing	1032	0.25	-2.0	D=0.25	80	0.0
11	s1::E11+E3+E7	s1	E11+E3+E7	3	15	0.003	0.0035589532318633043	3	0.0035589532318633043	0.0	s1::E11+E3	0.19534035922021886	0.00207060780773432	rule_a_one_step	True	True	True	stable	True	0.8429444849957732	0.5927159899885961	-0.754587116568473	True	fast_passing	1092	2.0	1.0	D=2	51	1.0995356735509143
11	s1::E11+E3+E4+E7	s1	E11+E3+E4+E7	4	7	0.0014	0.0032913684343291952	4	0.0032913684343291952	0.0	s1::E11+E4+E7	0.3114706265295737	0.0016196472579537832	rule_a_one_step	True	True	True	stable	True	0.425354993677569	0.2990881495303425	-1.7413573457557527	False	fast_passing	1100	0.5	-1.0	D=0.5	64	0.0
11	s1::E11+E8	s1	E11+E8	2	8	0.0016	0.003074682608255946	2	0.003074682608255946	0.0	s1::E11	0.052619080671803604	0.0020521441462003406	rule_a_one_step	True	True	True	stable	True	0.5203789149434159	0.3659041718997958	-1.4504622300580408	False	fast_passing	1152	1.0	0.0	D=1	61	0.1926450779423961
11	s1::E11+E3+E6	s1	E11+E3+E6	3	18	0.0036	0.0028788419997317245	3	0.0028788419997317245	0.0	s1::E11+E3	0.22903928827948397	0.0024278164557625303	rule_a_one_step	True	True	True	stable	True	1.25050280601887	0.8792904181070815	-0.18558834753613188	True	fast_passing	1060	4.0	2.0	D=4	63	1.3625700793847082
11	s1::E4+E7	s1	E4+E7	2	12	0.0024	0.0022375375171014766	2	0.0022375375171014766	0.0	s1::E7	0.27657088211048614	0.001935996174773403	rule_a_one_step	True	True	True	stable	True	1.0726077129809966	0.7542035730527654	-0.40697410959832514	True	fast_passing	72	1.0	0.0	D=1	93	0.777607578663552
11	s1::E10+E6	s1	E10+E6	2	32	0.0064	0.0017632061923788045	2	0.0017632061923788045	0.0	s1::E6	0.23491577634558825	0.0015504441238808823	rule_a_one_step	True	True	True	stable	True	3.6297513155485124	2.5522578090282346	1.3517740661798512	True	relative_bottleneck	544	4.0	2.0	D=4	82	2.1926450779423963
11	s1::E14+E4	s1	E14+E4	2	10	0.002	0.0016111662566809836	2	0.0016111662566809836	0.0	s1::E14	0.23390430859547584	0.0014502067132919501	rule_a_one_step	True	True	True	stable	True	1.2413368207441735	0.8728453601785753	-0.19620201705233986	True	fast_passing	8200	1.0	0.0	D=1	64	0.5145731728297582
11	s1::E10+E4	s1	E10+E4	2	32	0.0064	0.0012974119158019864	2	0.0012974119158019864	0.0	s1::E10	0.2682493457464191	0.0010193475138363926	rule_a_one_step	True	True	True	stable	True	4.9328974993350405	3.4685643916933624	1.7943386675470883	True	relative_bottleneck	520	2.0	1.0	D=2	119	2.1926450779423963
11	s1::E11+E4+E7	s1	E11+E4+E7	3	26	0.0052	0.001294030228198398	3	0.001294030228198398	0.0	s1::E4+E7	0.2661270106894724	0.0006387048256547337	rule_a_one_step	True	True	True	stable	True	4.018453265362433	2.82557338922995	1.4985436611062484	True	relative_bottleneck	1096	2.0	1.0	D=2	81	1.893084796083488
11	s1::E3+E6	s1	E3+E6	2	7	0.0014	0.0012284369810516308	2	0.0012284369810516308	0.0	s1::E3	0.19059534338030937	0.0007242623048451756	rule_a_one_step	True	True	True	stable	True	1.1396596003336201	0.8013510738671439	-0.3194936655329019	False	fast_passing	36	0.25	-2.0	D=0.25	61	0.0
11	s1::E3+E7	s1	E3+E7	2	30	0.006	0.0010752770214315572	2	0.0010752770214315572	0.0	s1::E3	0.1625527354773287	0.000617700394813849	rule_a_one_step	True	True	True	stable	True	5.579957420118599	3.9235442490336623	1.9721574707505682	True	relative_bottleneck	68	4.0	2.0	D=4	67	2.0995356735509145
12	s1::E11	s1	E11	1	170	0.034	0.014728342080717126	1	0.014728342080717126	0.0	s1::WT	0.11916134369512238	0.014728342080717126	rule_a_one_step	True	True	True	stable	True	2.308474355861516	1.5195205386158888	0.6036161751952089	True	relative_bottleneck	1024	4.0	2.0	D=4	414	4.70895121799661
12	s1::E7	s1	E7	1	37	0.0074	0.010617638271940592	1	0.010617638271940592	0.0	s1::WT	0.08590322226489153	0.010617638271940592	rule_a_one_step	True	True	True	stable	True	0.6969534853018254	0.45875975736400226	-1.1241892519158034	True	fast_passing	64	1.0	0.0	D=1	239	2.5090136474878575
12	s1::E3	s1	E3	1	31	0.0062	0.010570724210881398	1	0.010570724210881398	0.0	s1::WT	0.08552365866408898	0.010570724210881398	rule_a_one_step	True	True	True	stable	True	0.5865255658672143	0.38607214392292044	-1.3730576309314784	True	fast_passing	4	0.5	-1.0	D=0.5	263	2.253756592245783
12	s1::E4	s1	E4	1	25	0.005	0.010064312231558938	1	0.010064312231558938	0.0	s1::WT	0.08142647436536357	0.010064312231558938	rule_a_one_step	True	True	True	stable	True	0.49680493653849084	0.3270148108161554	-1.6125721166345413	True	fast_passing	8	0.25	-2.0	D=0.25	278	1.9434164716336326
12	s1::E10	s1	E10	1	22	0.0044	0.009790986581077157	1	0.009790986581077157	0.0	s1::WT	0.07921510178865013	0.009790986581077157	rule_a_one_step	True	True	True	stable	True	0.449392914913641	0.29580651930824586	-1.7572742464056468	True	fast_passing	512	0.5	-1.0	D=0.5	309	1.7589919004962054
12	s1::E11+E3	s1	E11+E3	2	56	0.0112	0.009480353335787168	2	0.009480353335787168	0.0	s1::E11	0.2621165515068501	0.008911962751232903	rule_a_one_step	True	True	True	stable	True	1.1813905665878492	0.7776336026862012	-0.36283753363230536	True	fast_passing	1028	4.0	2.0	D=4	119	3.106915203916512
12	s1::E2	s1	E2	1	71	0.0142	0.009207667635839715	1	0.009207667635839715	0.0	s1::WT	0.07449569284659964	0.009207667635839715	rule_a_one_step	True	True	True	stable	True	1.5421929374585646	1.0151266515161739	0.02165973540591891	True	relative_bottleneck	2	2.0	1.0	D=2	282	3.44930740136359
12	s1::E15	s1	E15	1	39	0.0078	0.008457654302939224	1	0.008457654302939224	0.0	s1::WT	0.0684276238101879	0.008457654302939224	rule_a_one_step	True	True	True	stable	True	0.9222415246230959	0.6070524173989533	-0.7201070000595569	True	fast_passing	16384	1.0	0.0	D=1	290	2.584962500721156
12	s1::E13	s1	E13	1	7	0.0014	0.007450324526083887	1	0.007450324526083887	0.0	s1::WT	0.0602777065217143	0.007450324526083887	rule_a_one_step	True	True	True	stable	True	0.18791127754376769	0.12368993614345122	-3.0151999726375998	False	fast_passing	4096	0.25	-2.0	D=0.25	236	0.10691520391651188
12	s1::E11+E7	s1	E11+E7	2	6	0.0012	0.004595083647712351	2	0.004595083647712351	0.0	s1::E11	0.09103279043999091	0.003095114874959691	rule_a_one_step	True	True	True	stable	True	0.2611486736125615	0.17189741448892637	-2.5403802495016166	False	fast_passing	1088	0.5	-1.0	D=0.5	83	-0.11547721741993608
12	s1::E11+E4	s1	E11+E4	2	9	0.0018	0.0035489422358053633	2	0.0035489422358053633	0.0	s1::E11	0.08628872097850163	0.0029338165132690554	rule_a_one_step	True	True	True	stable	True	0.5071933776020819	0.3338528549643376	-1.5827157173035258	False	fast_passing	1032	0.25	-2.0	D=0.25	80	0.4694852833012202
12	s1::E11+E15	s1	E11+E15	2	17	0.0034	0.0034920090624874405	2	0.0034920090624874405	0.0	s1::E11	0.07251366566216937	0.0024654646325137585	rule_a_one_step	True	True	True	stable	True	0.9736515393245996	0.6408923312065841	-0.6418460879363963	True	fast_passing	17408	2.0	1.0	D=2	67	1.3870231231092474
12	s1::E11+E3+E7	s1	E11+E3+E7	3	16	0.0032	0.003322912846800004	3	0.003322912846800004	0.0	s1::E11+E3	0.19534035922021886	0.002187812023266451	rule_a_one_step	True	True	True	stable	True	0.963010511129902	0.6338880251579689	-0.6577000807321196	True	fast_passing	1092	2.0	1.0	D=2	51	1.2995602818589078
12	s1::E11+E3+E4+E7	s1	E11+E3+E4+E7	4	5	0.001	0.0030950513450781316	4	0.0030950513450781316	0.0	s1::E11+E4+E7	0.3114706265295737	0.001432764882036039	rule_a_one_step	True	True	True	stable	True	0.3230964168872809	0.21267363883286589	-2.2332868743861543	False	fast_passing	1100	0.5	-1.0	D=0.5	64	-0.3785116232537297
12	s1::E11+E8	s1	E11+E8	2	9	0.0018	0.003078336368911434	2	0.003078336368911434	0.0	s1::E11	0.052619080671803604	0.0017890487428413226	rule_a_one_step	True	True	True	stable	True	0.5847314210343385	0.3848911735058638	-1.3774775078781996	False	fast_passing	1152	1.0	0.0	D=1	61	0.4694852833012202
12	s1::E11+E3+E6	s1	E11+E3+E6	3	16	0.0032	0.002747721766249383	3	0.002747721766249383	0.0	s1::E11+E3	0.22903928827948397	0.0025652400287302203	rule_a_one_step	True	True	True	stable	True	1.1646011754688583	0.7665822238517844	-0.3834875507773945	True	fast_passing	1060	4.0	2.0	D=4	63	1.2995602818589078
12	s1::E4+E7	s1	E4+E7	2	22	0.0044	0.0024900676781000586	2	0.0024900676781000586	0.0	s1::E7	0.27657088211048614	0.0020466245276175975	rule_a_one_step	True	True	True	stable	True	1.7670202448433912	1.163116041281544	0.21799503819547308	True	relative_bottleneck	72	1.0	0.0	D=1	93	1.7589919004962054
12	s1::E10+E6	s1	E10+E6	2	35	0.007	0.0018437833584633836	2	0.0018437833584633836	0.0	s1::E6	0.23491577634558825	0.00159742727915	rule_a_one_step	True	True	True	stable	True	3.79654147764805	2.4990196388126567	1.3213622390421838	True	relative_bottleneck	544	4.0	2.0	D=4	82	2.4288432988038746
12	s1::E11+E4+E7	s1	E11+E4+E7	3	23	0.0046	0.0017330780366860605	3	0.0017330780366860605	0.0	s1::E4+E7	0.2661270106894724	0.0011709588470336788	rule_a_one_step	True	True	True	stable	True	2.6542370856777713	1.7471139568012168	0.8049737121757706	True	relative_bottleneck	1096	2.0	1.0	D=2	81	1.8231222379159209
12	s1::E14+E4	s1	E14+E4	2	12	0.0024	0.0016401310624390808	2	0.0016401310624390808	0.0	s1::E14	0.23390430859547584	0.001403425851572855	rule_a_one_step	True	True	True	stable	True	1.4632976921780878	0.9631949740866957	-0.054100230695807675	True	fast_passing	8200	1.0	0.0	D=1	64	0.8845227825800639
12	s1::E10+E4	s1	E10+E4	2	26	0.0052	0.001589215359468941	2	0.001589215359468941	0.0	s1::E10	0.2682493457464191	0.0011802971212842442	rule_a_one_step	True	True	True	stable	True	3.2720549582818017	2.153783818288782	1.1068734495410992	True	relative_bottleneck	520	2.0	1.0	D=2	119	2.0
12	s1::E3+E7	s1	E3+E7	2	23	0.0046	0.0014915508223838723	2	0.0014915508223838723	0.0	s1::E3	0.1625527354773287	0.001007826959959438	rule_a_one_step	True	True	True	stable	True	3.0840383900322	2.030024576029959	1.0214971931749477	True	relative_bottleneck	68	4.0	2.0	D=4	67	1.8231222379159209
13	s1::E11	s1	E11	1	188	0.0376	0.015252651992975664	1	0.015252651992975664	0.0	s1::WT	0.11916134369512238	0.015252651992975664	rule_a_one_step	True	True	True	stable	True	2.465145078695224	1.5950580524391973	0.6736089321042755	True	relative_bottleneck	1024	4.0	2.0	D=4	414	4.747233929620033
13	s1::E7	s1	E7	1	51	0.0102	0.010995612449906116	1	0.010995612449906116	0.0	s1::WT	0.08590322226489153	0.010995612449906116	rule_a_one_step	True	True	True	stable	True	0.9276427343671474	0.6002259364070346	-0.7364224342028228	True	fast_passing	64	1.0	0.0	D=1	239	2.8650704199138914
13	s1::E3	s1	E3	1	18	0.0036	0.01094702830900339	1	0.01094702830900339	0.0	s1::WT	0.08552365866408898	0.01094702830900339	rule_a_one_step	True	True	True	stable	True	0.3288563707020216	0.21278463759294267	-2.2325340985055857	True	fast_passing	4	0.5	-1.0	D=0.5	263	1.3625700793847082
13	s1::E4	s1	E4	1	14	0.0028	0.010422588718766538	1	0.010422588718766538	0.0	s1::WT	0.08142647436536357	0.010422588718766538	rule_a_one_step	True	True	True	stable	True	0.2686472694341065	0.17382668228333203	-2.52427854298097	True	fast_passing	8	0.25	-2.0	D=0.25	278	1.0
13	s1::E11+E3	s1	E11+E3	2	45	0.009	0.010185615579301976	2	0.010185615579301976	0.0	s1::E11	0.2621165515068501	0.009855582336657565	rule_a_one_step	True	True	True	stable	True	0.8835990254143454	0.571727705924941	-0.8065998899191803	True	fast_passing	1028	4.0	2.0	D=4	119	2.6844981742720706
13	s1::E10	s1	E10	1	27	0.0054	0.010139533028947217	1	0.010139533028947217	0.0	s1::WT	0.07921510178865013	0.010139533028947217	rule_a_one_step	True	True	True	stable	True	0.5325689047070554	0.3445956699559981	-1.5370235215086463	True	fast_passing	512	0.5	-1.0	D=0.5	309	1.9475325801058645
13	s1::E2	s1	E2	1	65	0.013	0.009535448684364754	1	0.009535448684364754	0.0	s1::WT	0.07449569284659964	0.009535448684364754	rule_a_one_step	True	True	True	stable	True	1.3633338533878039	0.8821373881005691	-0.18092472969915865	True	fast_passing	2	2.0	1.0	D=2	282	3.21501289097085
13	s1::E15	s1	E15	1	52	0.0104	0.008758735847704051	1	0.008758735847704051	0.0	s1::WT	0.0684276238101879	0.008758735847704051	rule_a_one_step	True	True	True	stable	True	1.187385962957062	0.7682913098852504	-0.3802746594090853	True	fast_passing	16384	1.0	0.0	D=1	290	2.893084796083488
13	s1::E13	s1	E13	1	14	0.0028	0.0077155464347794305	1	0.0077155464347794305	0.0	s1::WT	0.0602777065217143	0.0077155464347794305	rule_a_one_step	True	True	True	stable	True	0.3629036547580757	0.23481473840390105	-2.0904051312651797	True	fast_passing	4096	0.25	-2.0	D=0.25	236	1.0
13	s1::E11+E7	s1	E11+E7	2	12	0.0024	0.005490357445148675	2	0.005490357445148675	0.0	s1::E11	0.09103279043999091	0.0034228329205436584	rule_a_one_step	True	True	True	stable	True	0.4371300090276507	0.2828424772595613	-1.8219292946486552	True	fast_passing	1088	0.5	-1.0	D=0.5	83	0.777607578663552
13	s1::E11+E15	s1	E11+E15	2	17	0.0034	0.004095239735529144	2	0.004095239735529144	0.0	s1::E11	0.07251366566216937	0.002726513828897568	rule_a_one_step	True	True	True	stable	True	0.8302322253987543	0.5371970225856726	-0.8964767862366547	True	fast_passing	17408	2.0	1.0	D=2	67	1.2801079191927351
13	s1::E11+E3+E7	s1	E11+E3+E7	3	8	0.0016	0.003425328706071001	3	0.003425328706071001	0.0	s1::E11+E3	0.19534035922021886	0.0017580632329819697	rule_a_one_step	True	True	True	stable	True	0.4671084549337048	0.3022398595699662	-1.7262341583692482	False	fast_passing	1092	2.0	1.0	D=2	51	0.1926450779423961
13	s1::E11+E8	s1	E11+E8	2	11	0.0022	0.0034011396413371805	2	0.0034011396413371805	0.0	s1::E11	0.052619080671803604	0.001978477433259816	rule_a_one_step	True	True	True	stable	True	0.646842009253173	0.4185354299964035	-1.2565783394556842	True	fast_passing	1152	1.0	0.0	D=1	61	0.6520766965796934
13	s1::E4+E7	s1	E4+E7	2	15	0.003	0.003069351161797137	2	0.003069351161797137	0.0	s1::E7	0.27657088211048614	0.002821022997526959	rule_a_one_step	True	True	True	stable	True	0.9774052693488691	0.6324245006288184	-0.6610348349535677	True	fast_passing	72	1.0	0.0	D=1	93	1.0995356735509143
13	s1::E11+E3+E6	s1	E11+E3+E6	3	22	0.0044	0.0025405894062624427	3	0.0025405894062624427	0.0	s1::E11+E3	0.22903928827948397	0.0020613535945153555	rule_a_one_step	True	True	True	stable	True	1.7318815812670514	1.120604091801882	0.16427666558320914	True	relative_bottleneck	1060	4.0	2.0	D=4	63	1.6520766965796934
13	s1::E11+E3+E4+E7	s1	E11+E3+E4+E7	4	6	0.0012	0.0023744740743994863	4	0.0023744740743994863	0.0	s1::E11+E4+E7	0.3114706265295737	0.001432764882036039	rule_a_one_step	True	True	True	stable	True	0.5053750691289858	0.32700005386411846	-1.6126372215203038	False	fast_passing	1100	0.5	-1.0	D=0.5	64	-0.22239242133644802
13	s1::E10+E6	s1	E10+E6	2	22	0.0044	0.0018997733764891526	2	0.0018997733764891526	0.0	s1::E6	0.23491577634558825	0.00159742727915	rule_a_one_step	True	True	True	stable	True	2.316065722436477	1.498597105897736	0.5836125704434822	True	relative_bottleneck	544	4.0	2.0	D=4	82	1.6520766965796934
13	s1::E14+E4	s1	E14+E4	2	12	0.0024	0.0017698850782534173	2	0.0017698850782534173	0.0	s1::E14	0.23390430859547584	0.0016373301601683308	rule_a_one_step	True	True	True	stable	True	1.3560202456830592	0.8774051599803447	-0.18868490408052116	True	fast_passing	8200	1.0	0.0	D=1	64	0.777607578663552
13	s1::E10+E4	s1	E10+E4	2	24	0.0048	0.0016775406804140935	2	0.0016775406804140935	0.0	s1::E10	0.2682493457464191	0.0014485464670306633	rule_a_one_step	True	True	True	stable	True	2.8613315034207156	1.8514082171767514	0.8886230302515972	True	relative_bottleneck	520	2.0	1.0	D=2	119	1.777607578663552
13	s1::E11+E4+E7	s1	E11+E4+E7	3	23	0.0046	0.0016589522304598819	3	0.0016589522304598819	0.0	s1::E4+E7	0.2661270106894724	0.0007983810320684173	rule_a_one_step	True	True	True	stable	True	2.772834511305964	1.794146743558332	0.8432978933485394	True	relative_bottleneck	1096	2.0	1.0	D=2	81	1.7162070339994087
13	s1::E3+E7	s1	E3+E7	2	30	0.006	0.0012519443607899008	2	0.0012519443607899008	0.0	s1::E7	0.06536808951681544	0.0006667545130715175	rule_a_one_step	True	True	True	stable	True	4.792545246517041	3.100989046527964	1.63272842999836	True	relative_bottleneck	68	4.0	2.0	D=4	67	2.0995356735509145
13	s1::E4+E8	s1	E4+E8	2	7	0.0014	0.0008307748933574615	2	0.0008307748933574615	0.0	s1::E4	0.1619019209344072	0.00045332537861634013	rule_a_one_step	True	True	True	stable	True	1.685173696880656	1.0903820218122522	0.12483368033707763	False	relative_bottleneck	136	0.25	-2.0	D=0.25	63	0.0
13	s1::E10+E4+E7	s1	E10+E4+E7	3	7	0.0014	0.0008244784613649343	3	0.0008244784613649343	0.0	s1::E10+E4	0.09658794451683317	0.0004636221336807992	rule_a_one_step	True	True	True	stable	True	1.69804314352159	1.0987091238041247	0.13580949257499894	False	relative_bottleneck	584	0.5	-1.0	D=0.5	60	0.0
14	s1::E11	s1	E11	1	172	0.0344	0.014990497036846394	1	0.014990497036846394	0.0	s1::WT	0.11916134369512238	0.014990497036846394	rule_a_one_step	True	True	True	stable	True	2.294787151696877	1.4876032150555671	0.5729897710644948	True	relative_bottleneck	1024	4.0	2.0	D=4	414	4.618909832644494
14	s1::E7	s1	E7	1	42	0.0084	0.010806625360923354	1	0.010806625360923354	0.0	s1::WT	0.08590322226489153	0.010806625360923354	rule_a_one_step	True	True	True	stable	True	0.7773009351834304	0.5038878526880083	-0.9888254174604396	True	fast_passing	64	1.0	0.0	D=1	239	2.584962500721156
14	s1::E3	s1	E3	1	21	0.0042	0.010758876259942393	1	0.010758876259942393	0.0	s1::WT	0.08552365866408898	0.010758876259942393	rule_a_one_step	True	True	True	stable	True	0.3903753420091954	0.25306208178038664	-1.9824367412340296	True	fast_passing	4	0.5	-1.0	D=0.5	263	1.584962500721156
14	s1::E4	s1	E4	1	16	0.0032	0.010243450475162737	1	0.010243450475162737	0.0	s1::WT	0.08142647436536357	0.010243450475162737	rule_a_one_step	True	True	True	stable	True	0.31239473529418976	0.20251090051921958	-2.303928529103582	True	fast_passing	8	0.25	-2.0	D=0.25	278	1.192645077942396
14	s1::E10	s1	E10	1	27	0.0054	0.009965259805012186	1	0.009965259805012186	0.0	s1::WT	0.07921510178865013	0.009965259805012186	rule_a_one_step	True	True	True	stable	True	0.5418825103528261	0.35127709512717625	-1.5093185855737217	True	fast_passing	512	0.5	-1.0	D=0.5	309	1.9475325801058645
14	s1::E11+E3	s1	E11+E3	2	37	0.0074	0.009401848154920789	2	0.009401848154920789	0.0	s1::E11	0.2621165515068501	0.009016809371835643	rule_a_one_step	True	True	True	stable	True	0.7870792930579154	0.5102267048997663	-0.970789684347204	True	fast_passing	1028	4.0	2.0	D=4	119	2.4020984435713455
14	s1::E2	s1	E2	1	77	0.0154	0.009371558160102234	1	0.009371558160102234	0.0	s1::WT	0.07449569284659964	0.009371558160102234	rule_a_one_step	True	True	True	stable	True	1.643269959516394	1.065255081794062	0.09119893390205547	True	relative_bottleneck	2	2.0	1.0	D=2	282	3.4594316186372973
14	s1::E15	s1	E15	1	44	0.0088	0.008608195075321637	1	0.008608195075321637	0.0	s1::WT	0.0684276238101879	0.008608195075321637	rule_a_one_step	True	True	True	stable	True	1.0222816655498383	0.6626974058312046	-0.5935778229783476	True	fast_passing	16384	1.0	0.0	D=1	290	2.652076696579693
14	s1::E13	s1	E13	1	16	0.0032	0.007582935480431659	1	0.007582935480431659	0.0	s1::WT	0.0602777065217143	0.007582935480431659	rule_a_one_step	True	True	True	stable	True	0.42200016178903843	0.2735629737891553	-1.8700551173886406	True	fast_passing	4096	0.25	-2.0	D=0.25	236	1.192645077942396
14	s1::E11+E7	s1	E11+E7	2	7	0.0014	0.0048341952466927594	2	0.0048341952466927594	0.0	s1::E11	0.09103279043999091	0.0031315279911356872	rule_a_one_step	True	True	True	stable	True	0.28960352825388774	0.18773642662386075	-2.4132194904784514	False	fast_passing	1088	0.5	-1.0	D=0.5	83	0.0
14	s1::E11+E15	s1	E11+E15	2	23	0.0046	0.0036526227890053445	2	0.0036526227890053445	0.0	s1::E11	0.07251366566216937	0.0024944700987786263	rule_a_one_step	True	True	True	stable	True	1.2593690245231344	0.8163900553638251	-0.29266948621182465	True	fast_passing	17408	2.0	1.0	D=2	67	1.7162070339994087
14	s1::E11+E8	s1	E11+E8	2	10	0.002	0.002877093031168067	2	0.002877093031168067	0.0	s1::E11	0.052619080671803604	0.001810096375110044	rule_a_one_step	True	True	True	stable	True	0.6951460997744924	0.45063071413538636	-1.1499824466032105	True	fast_passing	1152	1.0	0.0	D=1	61	0.5145731728297582
14	s1::E11+E3+E7	s1	E11+E3+E7	3	11	0.0022	0.002738400026624074	3	0.002738400026624074	0.0	s1::E11+E3	0.19534035922021886	0.0014455186582296197	rule_a_one_step	True	True	True	stable	True	0.8033888320943353	0.5207994164859856	-0.9412002628070982	True	fast_passing	1092	2.0	1.0	D=2	51	0.6520766965796934
14	s1::E4+E7	s1	E4+E7	2	22	0.0044	0.002606999026036859	2	0.002606999026036859	0.0	s1::E7	0.27657088211048614	0.0023231954097280836	rule_a_one_step	True	True	True	stable	True	1.6877643429737235	1.094098710203823	0.12974290476415312	True	relative_bottleneck	72	1.0	0.0	D=1	93	1.6520766965796934
