state	N_v	R_star_bootstrap_median	R_star_ci_low	R_star_ci_high	top_bootstrap_stability	high_confidence_top_bootstrap_stability	bootstrap_replicates
primary::APC+ARID1A+TP53	50	0.7657666695302936	0.5558003134606067	1.0276458972082563	0.0	0.0	500
primary::APC+KRAS+PIK3CA+TCF7L2+TP53	14	0.22356423353834587	0.11228813678234638	0.3603993790680981	0.0	0.0	500
primary::APC+KRAS+PIK3CA+SOX9+TP53	21	0.3398086577567843	0.20660173349684505	0.5066773268146978	0.0	0.0	500
unknown::PIK3CA	1	0.015948719915919743	0.0	0.054872888947949255	0.0	0.0	500
primary::APC+TCF7L2+TP53	69	1.1704882835184103	0.8778434525551133	1.4856828670562539	0.0	0.0	500
metastatic::APC+KRAS+PIK3CA	73	1.2250726504089098	0.9110318327894009	1.6425269848983919	0.0	0.0	500
metastatic::APC+NRAS+TP53	46	0.7873317485925757	0.548946338776891	1.0520717268151176	0.0	0.0	500
metastatic::TP53	265	4.558723963423949	3.6175986541843614	5.746594125417904	0.004	0.968	500
unknown::BRAF	1	0.01686061107274322	0.0	0.05283521027705568	0.0	0.0	500
primary::KRAS+SMAD4+TP53	53	0.9117219927542708	0.6339705926286024	1.260850016932665	0.0	0.0	500
metastatic::APC+SMAD4+TP53	56	0.9882563328451268	0.7291750764661634	1.3165597388350037	0.0	0.0	500
metastatic::APC+FBXW7+TP53	31	0.5666858392736764	0.3829173727213567	0.790186187101059	0.0	0.0	500
metastatic::APC+KRAS+PIK3CA+SMAD4+TP53	11	0.1974230254557623	0.09425908455856293	0.34329859799039636	0.0	0.0	500
metastatic::APC+ARID1A+KRAS+TP53	16	0.30432430158296847	0.16670156555351437	0.47456714215693085	0.0	0.0	500
metastatic::APC+SOX9+TP53	42	0.823894181384107	0.5865649483911898	1.0937520554453686	0.0	0.0	500
metastatic::APC+FBXW7+KRAS+PIK3CA+TP53	15	0.29550449313754085	0.15743670114573632	0.49010309693704746	0.0	0.0	500
primary::KRAS+PIK3CA+TP53	49	0.9956614112888229	0.707600048450876	1.3795941637779525	0.0	0.0	500
primary::APC	122	2.4896081873190705	1.9596754635005325	3.226991496198171	0.0	0.006	500
primary::APC+KRAS+SMAD4+SOX9+TP53	13	0.27418089189421735	0.13758625519292508	0.43834565289370525	0.0	0.0	500
primary::APC+FBXW7+KRAS+SMAD4+TP53	17	0.3625360071121016	0.20358271575320291	0.5875057369599154	0.0	0.0	500
metastatic::KRAS+SMAD4+TP53	41	0.8796308023355348	0.6056853889314266	1.2675489814319596	0.0	0.0	500
primary::APC+KRAS+PIK3CA+SOX9	26	0.5544799584328959	0.3556213330275964	0.8423803177441213	0.0	0.0	500
primary::APC+CTNNB1+KRAS+TP53	21	0.4488973569763765	0.2593042640713631	0.706143458283658	0.0	0.0	500
metastatic::BRAF+TP53	62	1.4089821777150573	1.0327658255196537	1.8276968586446385	0.0	0.0	500
metastatic::APC+KRAS	120	2.745651634161239	2.065766885489236	3.698333604329643	0.0	0.058	500
primary::APC+FBXW7+KRAS+PIK3CA	35	0.8204637950149478	0.5540050488467045	1.17100466472667	0.0	0.0	500
metastatic::KRAS+PIK3CA+TP53	33	0.7853178218612598	0.5223767972482962	1.073188886698545	0.0	0.0	500
primary::APC+KRAS+PIK3CA+SMAD4	31	0.7594684396288812	0.46450518017769593	1.0745118424802222	0.0	0.0	500
metastatic::APC+ARID1A+TP53	32	0.790062160269662	0.5113171655569455	1.09407641687492	0.0	0.0	500
primary::SMAD4+TP53	48	1.1567381197436637	0.8122510852550701	1.5230539174619173	0.0	0.0	500
primary::BRAF+RNF43+TP53	39	0.9687465338821224	0.6547323328149138	1.3375862789653072	0.0	0.0	500
primary::APC+KRAS+PTEN+TP53	19	0.4855995908485151	0.2656772690423599	0.7495920436370962	0.0	0.0	500
primary::APC+KRAS+SOX9	26	0.6777932037955121	0.4115133906934864	1.0009084013567549	0.0	0.0	500
primary::APC+FBXW7+KRAS+SOX9+TP53	14	0.3626397084494357	0.19382357475408998	0.5935053011746599	0.0	0.0	500
metastatic::APC	48	1.2754653876391036	0.9104277354124747	1.7880821939585878	0.0	0.0	500
metastatic::APC+TCF7L2+TP53	42	1.1206213458673362	0.8195336053566407	1.5944676274105296	0.0	0.0	500
primary::APC+KRAS+PIK3CA+TCF7L2	16	0.45136934209969315	0.24254712755194902	0.7139069451873581	0.0	0.0	500
metastatic::APC+KRAS+SMAD4+SOX9+TP53	5	0.13371104695077995	0.03108437079794962	0.2819057641836593	0.0	0.0	500
primary::APC+KRAS+SMAD4	44	1.2829482142840436	0.8673858913801662	1.752083637930349	0.0	0.0	500
metastatic::APC+BRAF+TP53	25	0.7254477871715965	0.46326915898181126	1.0390477581764581	0.0	0.0	500
primary::APC+KRAS+SMAD4+TCF7L2+TP53	8	0.24118509978325176	0.09010477987993672	0.42721884131621624	0.0	0.0	500
primary::PIK3CA+TP53	37	1.1170393172729618	0.798794090252666	1.5099820654121838	0.0	0.0	500
metastatic::APC+KRAS+PIK3CA+SOX9+TP53	4	0.11406484552964308	0.027942533476589062	0.2709411102874777	0.0	0.0	500
primary::BRAF+SMAD4+TP53	43	1.3703870792114807	0.9944330187263933	1.9096054508576414	0.0	0.0	500
metastatic::APC+KRAS+PIK3CA+TCF7L2+TP53	3	0.08974825044472975	0.0	0.21695849879749576	0.0	0.0	500
metastatic::APC+CTNNB1+KRAS+TP53	11	0.3575294399893143	0.1718523841255734	0.6367390920247845	0.0	0.0	500
primary::APC+ARID1A+KRAS+PIK3CA+TP53	10	0.324864516514233	0.13697788946934567	0.5719379122715286	0.0	0.0	500
primary::APC+FBXW7+PIK3CA+TP53	15	0.5051000831037729	0.27072076992657684	0.8767854136795057	0.0	0.0	500
primary::KRAS+PIK3CA	60	2.0476263385180005	1.486524703920486	2.8244807118324182	0.0	0.0	500
primary::APC+FBXW7+KRAS+TCF7L2+TP53	7	0.23908140024564672	0.06849250939349037	0.4618988266791898	0.0	0.0	500
primary::APC+NRAS+PIK3CA+TP53	8	0.2775691438196116	0.10952287536798545	0.5229866898256322	0.0	0.0	500
metastatic::SMAD4+TP53	27	0.9535666082023049	0.6019182315928896	1.3814214695322125	0.0	0.0	500
primary::KRAS	108	3.9242886668585486	3.082171500159967	5.069019040986452	0.0	0.716	500
primary::APC+FBXW7+KRAS	25	0.9120798792535336	0.5531351535741779	1.3779061442713936	0.0	0.0	500
primary::APC+BRAF+SMAD4+TP53	10	0.36142233476385766	0.14700024254138616	0.658852687299635	0.0	0.0	500
primary::APC+CTNNB1+TP53	18	0.6581314352257536	0.3640918054260159	1.0216082399270445	0.0	0.0	500
primary::APC+BRAF+PIK3CA+TP53	24	0.9012466528377157	0.5528722200901529	1.322881712497373	0.0	0.0	500
metastatic::APC+KRAS+PTEN+TP53	14	0.5408699250420923	0.282727676035805	0.8567217733917167	0.0	0.0	500
primary::APC+KRAS+TCF7L2	23	0.8484861454393395	0.5075758892549351	1.3049052338636056	0.0	0.0	500
primary::APC+KRAS+NRAS+TP53	7	0.26237342390059293	0.10638559251729	0.5272419886857992	0.0	0.0	500
primary::BRAF+PIK3CA+TP53	26	1.0229781097660835	0.642954201476061	1.4940588864228779	0.0	0.0	500
primary::APC+FBXW7+KRAS+PIK3CA+SMAD4+TP53	7	0.27984124648462827	0.09052151539642248	0.5628525163147012	0.0	0.0	500
primary::APC+FBXW7+KRAS+PIK3CA+SOX9+TP53	4	0.1494792320418717	0.03447552967515796	0.3579270871108538	0.0	0.0	500
primary::FBXW7+KRAS+TP53	29	1.1522235178561808	0.6924242081897248	1.6933575821041291	0.0	0.0	500
primary::APC+CTNNB1+KRAS+PIK3CA+TP53	10	0.3987638518513401	0.1769736999145716	0.7139088911347179	0.0	0.0	500
metastatic::APC+KRAS+PIK3CA+SMAD4	16	0.6648490285351549	0.3429508802027126	1.0754599277358838	0.0	0.0	500
metastatic::APC+KRAS+PIK3CA+SOX9	7	0.28351172579671885	0.09314247851203797	0.5483308395694828	0.0	0.0	500
primary::KRAS+PIK3CA+SMAD4+TP53	7	0.30780207797522197	0.11382510731249687	0.5864313806300996	0.0	0.0	500
metastatic::APC+FBXW7+KRAS+PIK3CA	5	0.22230121690037646	0.04769313544532726	0.4635055995561126	0.0	0.0	500
primary::APC+KRAS+PIK3CA+PTEN+TP53	7	0.3014861043630736	0.12010549879409362	0.6322722811475053	0.0	0.0	500
primary::FBXW7+TP53	31	1.407830654781669	0.958688245600177	2.0025987833518153	0.0	0.0	500
primary::CTNNB1+KRAS+TP53	13	0.5972986686743036	0.28826147822528947	1.0003646362446925	0.0	0.0	500
primary::APC+PTEN+TP53	14	0.6377561083466863	0.3357121491328352	1.0276488406630564	0.0	0.0	500
metastatic::APC+KRAS+PIK3CA+TCF7L2	6	0.2707697831530247	0.08734141418275607	0.6068647594240929	0.0	0.0	500
primary::APC+FBXW7+KRAS+PIK3CA+SOX9	11	0.5107745283482883	0.23819483651227502	0.9303490147831275	0.0	0.0	500
primary::APC+ARID1A+KRAS+PIK3CA	13	0.5764826395977325	0.3093422649641432	0.9868742762501849	0.0	0.0	500
primary::BRAF+RNF43+SMAD4+TP53	8	0.3689034517890568	0.1353845684355559	0.7102813471196635	0.0	0.0	500
metastatic::PIK3CA+TP53	27	1.2864524372272608	0.8626071162718898	1.8619715132355603	0.0	0.0	500
metastatic::KRAS	65	3.0741261229797407	2.214117893307903	4.1351852946969485	0.0	0.168	500
primary::APC+RNF43+TP53	7	0.3228650433919268	0.098291492311947	0.5754864006558812	0.0	0.0	500
primary::APC+KRAS+PIK3CA+SMAD4+SOX9	7	0.3154701022616989	0.11499304366854654	0.6544982772569807	0.0	0.0	500
metastatic::APC+FBXW7+KRAS+SOX9+TP53	4	0.18705281206909247	0.0407380728509205	0.4321832283350639	0.0	0.0	500
metastatic::APC+KRAS+SMAD4+TCF7L2+TP53	7	0.3300880826114083	0.10587075457104558	0.639623003998578	0.0	0.0	500
metastatic::BRAF+RNF43+TP53	21	1.0475632183587655	0.6097715468244562	1.6784404457286404	0.0	0.0	500
metastatic::APC+KRAS+SOX9	12	0.5951639178595219	0.280249419000911	0.9812211502326252	0.0	0.0	500
metastatic::APC+KRAS+NRAS+TP53	1	0.049691820568297865	0.0	0.1624705049915574	0.0	0.0	500
primary::APC+ARID1A+KRAS+SMAD4+TP53	7	0.35005734299116087	0.10685804081632226	0.677812805402083	0.0	0.0	500
primary::APC+KRAS+RNF43+TP53	6	0.2898648023990864	0.08985404250906372	0.5819473422959955	0.0	0.0	500
primary::APC+KRAS+TGFBR2+TP53	2	0.1053542925574961	0.0	0.28564414202741073	0.0	0.0	500
primary::APC+PIK3CA+TCF7L2+TP53	16	0.8262752796261166	0.4318603233807038	1.375131818164961	0.0	0.0	500
primary::APC+KRAS+PIK3CA+SMAD4+SOX9+TP53	4	0.21125945149083686	0.04318721280639791	0.48730188061980373	0.0	0.0	500
primary::APC+KRAS+SOX9+TCF7L2+TP53	5	0.26296011681874665	0.05793434399633704	0.5475545343631832	0.0	0.0	500
metastatic::APC+KRAS+SMAD4	25	1.3182476780874386	0.8040613581417054	2.024482581338589	0.0	0.0	500
primary::BRAF+FBXW7+TP53	11	0.5952392385942449	0.27468822633160767	1.0199965059966174	0.0	0.0	500
primary::APC+FBXW7+NRAS+TP53	8	0.44500345011983966	0.19033038579150363	0.8413676482534452	0.0	0.0	500
primary::APC+KRAS+PIK3CA+PTEN	8	0.4241382729872122	0.14535743120739114	0.8907422617739423	0.0	0.0	500
metastatic::KRAS+PIK3CA	29	1.6010410974233493	1.0095691225382986	2.3711455429562576	0.0	0.0	500
primary::APC+ARID1A+KRAS	7	0.3818082104774332	0.1302550767471301	0.7590244369846296	0.0	0.0	500
primary::APC+PIK3CA+SOX9+TP53	4	0.21581824723702503	0.05258235642355461	0.4804516486858957	0.0	0.0	500
primary::APC+FBXW7+SOX9+TP53	8	0.4545821526056465	0.18731791367575518	0.8691418773778022	0.0	0.0	500
metastatic::APC+NRAS+PIK3CA+TP53	7	0.38740436305766845	0.14672040306935072	0.787314393797735	0.0	0.0	500
metastatic::APC+FBXW7+KRAS+TCF7L2+TP53	2	0.11396514924131997	0.0	0.33235701781571175	0.0	0.0	500
primary::APC+ARID1A+FBXW7+KRAS+TP53	4	0.2221583398337631	0.049299313509612155	0.49074680106388324	0.0	0.0	500
primary::RNF43+TP53	20	1.1824206772923347	0.7109399361853439	1.754329495788308	0.0	0.0	500
primary::APC+NRAS+SOX9+TP53	7	0.40797373486854444	0.1404728189360351	0.7857900273409485	0.0	0.0	500
primary::APC+NRAS+SMAD4+TP53	9	0.5252817268364482	0.20765144962197854	0.9908228387928076	0.0	0.0	500
primary::APC+BRAF	15	0.9187160260201235	0.5021773704627258	1.531915210907253	0.0	0.0	500
primary::BRAF+PTEN+TP53	17	1.0391834550106522	0.5799731041320597	1.5558021576933392	0.0	0.0	500
primary::APC+CTNNB1+KRAS+PIK3CA	3	0.17603582940183649	0.0	0.4352767088960056	0.0	0.0	500
metastatic::BRAF+SMAD4+TP53	18	1.110151707724967	0.6209453963249307	1.7463747640231333	0.0	0.0	500
primary::APC+PIK3CA+SMAD4+TP53	6	0.3676642523545308	0.11396834961626494	0.7151069363951803	0.0	0.0	500
primary::KRAS+PTEN+TP53	10	0.6172656121857006	0.27354905696751075	1.067593574624901	0.0	0.0	500
primary::APC+BRAF+FBXW7+TP53	8	0.48803144810326793	0.1740752139186519	0.902182210274159	0.0	0.0	500
primary::APC+ARID1A+TCF7L2+TP53	5	0.29443236034627407	0.06158574072421275	0.6463495057227653	0.0	0.0	500
primary::APC+FBXW7+KRAS+PIK3CA+TCF7L2+TP53	1	0.060988632642692525	0.0	0.21478850737114744	0.0	0.0	500
metastatic::FBXW7+KRAS+TP53	8	0.48494885869315557	0.17686346995877017	0.9411879697607105	0.0	0.0	500
primary::APC+ARID1A+FBXW7+TP53	7	0.43528817017642796	0.13734034117841612	0.891308568015836	0.0	0.0	500
primary::BRAF+KRAS+TP53	7	0.4526234097166614	0.1319129056438349	0.8331500804428198	0.0	0.0	500
metastatic::APC+FBXW7+KRAS	12	0.782039890949912	0.3454925278360151	1.3138974387372657	0.0	0.0	500
primary::APC+ARID1A+SOX9+TP53	8	0.5151135873065852	0.20915539732214194	0.9521731730790673	0.0	0.0	500
metastatic::APC+NRAS+SMAD4+TP53	12	0.8045326475022967	0.37591696380365847	1.359381625075013	0.0	0.0	500
primary::APC+FBXW7+TCF7L2+TP53	6	0.3659933322370261	0.12083802165533952	0.7495255586662718	0.0	0.0	500
metastatic::APC+ARID1A+KRAS+PIK3CA+TP53	4	0.26546520578660876	0.0573904266819973	0.6054375576432962	0.0	0.0	500
metastatic::APC+KRAS+TCF7L2	14	0.9391327292828475	0.47837012861539785	1.5216456825577644	0.0	0.0	500
primary::ARID1A+BRAF+RNF43+TP53	4	0.26738256595599297	0.05714206621948896	0.613052185122001	0.0	0.0	500
primary::APC+BRAF+KRAS+TP53	4	0.2668116852198197	0.06577012502871309	0.6045811350974026	0.0	0.0	500
primary::APC+ARID1A+KRAS+SOX9+TP53	6	0.41284360093088823	0.12998044803222683	0.8393301110580558	0.0	0.0	500
metastatic::APC+CTNNB1+TP53	10	0.6833968914729112	0.28499511399059474	1.1292579837832468	0.0	0.0	500
primary::APC+FBXW7+KRAS+PIK3CA+TCF7L2	5	0.33605382321342936	0.07928622966589559	0.6873772060625498	0.0	0.0	500
metastatic::APC+ARID1A+KRAS+SMAD4+TP53	2	0.12957282324174196	0.0	0.35300160928210783	0.0	0.0	500
metastatic::CTNNB1+KRAS+TP53	15	1.0373596066268143	0.47873801504712443	1.8421375754206912	0.0	0.0	500
primary::KRAS+SMAD4	21	1.425009900784443	0.8726126928550854	2.3579348751105975	0.0	0.0	500
primary::APC+FBXW7+KRAS+PIK3CA+SMAD4	3	0.20900532711362432	0.0	0.4848743880709646	0.0	0.0	500
metastatic::KRAS+PIK3CA+SMAD4+TP53	8	0.5206778689490759	0.20367707324430986	0.959574719023581	0.0	0.0	500
primary::APC+ARID1A+PIK3CA+TP53	7	0.49167254605156574	0.1676456903199329	0.9101151734726337	0.0	0.0	500
primary::PTEN+TP53	14	1.0041315863001707	0.5290004759859892	1.5601153835678772	0.0	0.0	500
primary::NRAS+TP53	22	1.5338642002223777	0.9485422952871181	2.2478332766136235	0.0	0.0	500
primary::APC+ARID1A+KRAS+TCF7L2+TP53	5	0.3309611103993111	0.07356813247732949	0.7642386557858255	0.0	0.0	500
primary::APC+CTNNB1+KRAS+SMAD4+TP53	2	0.1508501213801336	0.0	0.37504458454724937	0.0	0.0	500
metastatic::APC+PTEN+TP53	5	0.36301012536231464	0.07444232725474179	0.7535714939349439	0.0	0.0	500
unknown::ARID1A	2	0.14731458528461944	0.0	0.3913049127117757	0.0	0.0	500
primary::APC+KRAS+PTEN+SMAD4+TP53	3	0.21380499030358327	0.0	0.5343096136812657	0.0	0.0	500
primary::APC+SMAD4+SOX9+TP53	5	0.35332207357431644	0.07559203016275548	0.7250874031921634	0.0	0.0	500
primary::APC+KRAS+PIK3CA+SMAD4+TCF7L2+TP53	2	0.148688925659069	0.0	0.4118706112629022	0.0	0.0	500
primary::APC+ARID1A+KRAS+PIK3CA+SOX9	5	0.3737397378586925	0.07619564117715025	0.7957714590962174	0.0	0.0	500
primary::BRAF+PIK3CA+RNF43+TP53	6	0.4591382202882177	0.1322124171696877	0.9091373571649745	0.0	0.0	500
metastatic::APC+KRAS+RNF43+TP53	4	0.3090252488309225	0.06989020370152832	0.7013955541543041	0.0	0.0	500
metastatic::KRAS+PTEN+TP53	13	0.9971830692065424	0.5038026091854274	1.733632008033829	0.0	0.0	500
metastatic::APC+CTNNB1+KRAS+PIK3CA+TP53	1	0.07232407454038572	0.0	0.30346097243074494	0.0	0.0	500
primary::APC+NRAS+TCF7L2+TP53	8	0.6208822133798817	0.2795905976255112	1.1664276111881489	0.0	0.0	500
primary::APC+FBXW7+KRAS+SMAD4+SOX9+TP53	4	0.3049646648588167	0.06332401242420331	0.6954022378655732	0.0	0.0	500
metastatic::APC+NRAS+SOX9+TP53	5	0.3890538920609592	0.10650458150476	0.8232066014358297	0.0	0.0	500
primary::KRAS+RNF43+TP53	16	1.283781196770677	0.6815286421711451	2.0180575337849653	0.0	0.0	500
primary::APC+KRAS+SMAD4+SOX9	12	0.9298007133248758	0.40075138269619054	1.5762066345894699	0.0	0.0	500
metastatic::BRAF+PIK3CA+TP53	1	0.07929634718170082	0.0	0.26155962319794945	0.0	0.0	500
metastatic::APC+RNF43+TP53	6	0.4851555094150848	0.1530853679724563	0.9437991231087193	0.0	0.0	500
primary::FBXW7+KRAS+PIK3CA+TP53	10	0.7870081016480591	0.3284677477788072	1.416024071542783	0.0	0.0	500
primary::APC+PIK3CA	23	1.8730883133434972	1.1012576200961153	3.01832754492585	0.0	0.008	500
metastatic::FBXW7+TP53	11	0.8891320496953319	0.4687825775487464	1.5498925183465861	0.0	0.0	500
primary::BRAF+RNF43	7	0.5641819759101178	0.1911870939627036	1.1176750889439657	0.0	0.0	500
primary::PIK3CA	23	1.837456446808308	1.1329069436278183	2.754777741257113	0.0	0.0	500
primary::APC+KRAS+PIK3CA+SOX9+TCF7L2	5	0.40881837590657755	0.08996988701146667	0.9287906458568215	0.0	0.0	500
primary::APC+BRAF+RNF43+TP53	2	0.15941292281036668	0.0	0.443737031287364	0.0	0.0	500
primary::APC+BRAF+SOX9+TP53	2	0.16202847221042255	0.0	0.4740644306258219	0.0	0.0	500
primary::BRAF+PIK3CA	21	1.7576965931279638	1.0517050490603592	2.778845403830979	0.0	0.002	500
primary::KRAS+PIK3CA+SMAD4	14	1.185979798347347	0.600993003653626	2.0298708079219883	0.0	0.0	500
metastatic::APC+BRAF+SMAD4+TP53	8	0.680996720501793	0.2565603590061335	1.2659077335069184	0.0	0.0	500
primary::APC+FBXW7+SMAD4+TP53	5	0.4014771326407187	0.08435730153752577	0.8562925559511053	0.0	0.0	500
primary::APC+CTNNB1+FBXW7+KRAS+TP53	1	0.08478497077589012	0.0	0.30839284678453316	0.0	0.0	500
primary::BRAF	65	5.518967638465764	4.143727890004671	7.23716231819933	0.066	0.998	500
primary::BRAF+PIK3CA+SMAD4+TP53	2	0.16481409543981565	0.0	0.49222331404467445	0.0	0.0	500
primary::APC+ARID1A+NRAS+TP53	5	0.4160830789741947	0.09603491280486409	0.8298458751421647	0.0	0.0	500
primary::APC+FBXW7+KRAS+PTEN+TP53	3	0.26425686717126784	0.0	0.664340270387108	0.0	0.0	500
primary::APC+ARID1A+KRAS+PIK3CA+TCF7L2	1	0.08670325426983953	0.0	0.31854707191866793	0.0	0.0	500
metastatic::APC+KRAS+PTEN+SMAD4+TP53	2	0.16130040327334882	0.0	0.4792514189097257	0.0	0.0	500
unknown::APC+KRAS+TP53	8	0.7348667506487139	0.2888223871787088	1.5741341828822581	0.0	0.0	500
primary::APC+ARID1A+BRAF+TP53	2	0.1721175064616694	0.0	0.4786962080970645	0.0	0.0	500
primary::APC+CTNNB1+KRAS	8	0.7151929469013496	0.2775869537610713	1.4216496970673336	0.0	0.0	500
primary::APC+SMAD4+TCF7L2+TP53	8	0.7285575216914917	0.278394065017345	1.3423591542329325	0.0	0.0	500
primary::CTNNB1+TP53	28	2.580663363820112	1.6384396868273514	4.15791781836127	0.0	0.098	500
metastatic::RNF43+TP53	13	1.2010348829544522	0.5700996836500865	1.9941450992236742	0.0	0.0	500
metastatic::APC+FBXW7+PIK3CA+TP53	10	0.9314306344259018	0.3937298058689454	1.6910284341085544	0.0	0.0	500
metastatic::APC+ARID1A+KRAS+PIK3CA	2	0.187163329871325	0.0	0.4930544081063225	0.0	0.0	500
metastatic::APC+KRAS+TGFBR2+TP53	6	0.5411655077195463	0.17002243330509198	1.1163924422571088	0.0	0.0	500
metastatic::NRAS+TP53	18	1.713513787058524	0.9498289772919335	2.6484164478936636	0.0	0.0	500
metastatic::APC+PIK3CA+SOX9+TP53	4	0.35050900528180895	0.08651323433928708	0.8937254882892747	0.0	0.0	500
metastatic::KRAS+RNF43+TP53	9	0.852404191538477	0.34386836520547964	1.5503605776696099	0.0	0.0	500
metastatic::APC+ARID1A+TCF7L2+TP53	6	0.5612111720521992	0.19633473861952683	1.1642276238131652	0.0	0.0	500
unknown::NRAS	1	0.09606360243120562	0.0	0.37120000646972373	0.0	0.0	500
primary::APC+KRAS+NRAS+PIK3CA+TP53	1	0.09533254100571552	0.0	0.38125985796646433	0.0	0.0	500
metastatic::APC+KRAS+SOX9+TCF7L2+TP53	2	0.18349476920294244	0.0	0.5001263715206802	0.0	0.0	500
metastatic::APC+KRAS+PIK3CA+SMAD4+SOX9	7	0.680860062131983	0.20649679021935835	1.3977285603499774	0.0	0.0	500
metastatic::APC+KRAS+PIK3CA+PTEN+TP53	6	0.5669259109077043	0.19660439518855066	1.1819591918208048	0.0	0.0	500
metastatic::APC+ARID1A+SOX9+TP53	2	0.18770983606990482	0.0	0.5611013950164284	0.0	0.0	500
metastatic::BRAF+RNF43+SMAD4+TP53	3	0.28162259652313043	0.0	0.7072198622009849	0.0	0.0	500
metastatic::APC+SMAD4+SOX9+TP53	10	1.0003442454696572	0.41664106341134766	1.7810799146311111	0.0	0.0	500
metastatic::APC+FBXW7+NRAS+TP53	2	0.1982584444239234	0.0	0.5664709533544233	0.0	0.0	500
primary::APC+ARID1A+FBXW7+KRAS+PIK3CA	2	0.19452953052134286	0.0	0.5696948718615777	0.0	0.0	500
primary::APC+BRAF+FBXW7+PIK3CA+TP53	4	0.3978003242761281	0.07791712278187463	0.8840854556213591	0.0	0.0	500
primary::APC+SOX9+TCF7L2+TP53	4	0.39738965965941153	0.08528083247730468	0.8290242056460052	0.0	0.0	500
primary::BRAF+PTEN+RNF43+TP53	3	0.29021790428272887	0.0	0.7499820133750953	0.0	0.0	500
primary::APC+KRAS+PTEN	14	1.4707067384850179	0.7485190671424379	2.6519795973013935	0.0	0.004	500
